CY,power,2017,1,0.0,eurostat
CZ,power,2017,1,15.782790404,eurostat
DE,power,2017,1,144.365671048,eurostat
DK,power,2017,1,5.004448448,eurostat
EE,power,2017,1,0.746667264,eurostat
ES,power,2017,1,38.470030776,eurostat
EU27_2020,power,2017,1,615.6262425006,eurostat
FI,power,2017,1,3.375558256,eurostat
FR,power,2017,1,81.902565522,eurostat
GR,power,2017,1,7.0116722760000005,eurostat
HR,power,2017,1,4.981392874,eurostat
HU,power,2017,1,20.248905088,eurostat
IE,power,2017,1,5.323337592000001,eurostat
IT,power,2017,1,117.908983216,eurostat
LT,power,2017,1,2.929724566,eurostat
LU,power,2017,1,1.302223264,eurostat
LV,power,2017,1,2.1247239220000003,eurostat
MT,power,2017,1,0.033888916,eurostat
NL,power,2017,1,54.876155012000005,eurostat
PL,power,2017,1,25.217797952,eurostat
PT,power,2017,1,5.688060106,eurostat
RO,power,2017,1,18.844737298,eurostat
SE,power,2017,1,1.05972307,eurostat
SI,power,2017,1,1.45277894,eurostat
SK,power,2017,1,9.08195171,eurostat
AT,power,2017,1,11.492509194,eurostat
BE,power,2017,1,19.448348892,eurostat
BG,power,2017,1,3.889447556,eurostat
CY,power,2017,1,0.0,eurostat
CZ,power,2017,1,11.08473109,eurostat
DE,power,2017,1,99.32091279,eurostat
DK,power,2017,1,4.387225732,eurostat
EE,power,2017,1,0.6805561,eurostat
ES,power,2017,1,29.264190078,eurostat
EU27_2020,power,2017,1,447.139524378,eurostat
FI,power,2017,1,3.001946846,eurostat
FR,power,2017,1,56.196711624,eurostat
GR,power,2017,1,4.82222608,eurostat
HR,power,2017,1,3.4519472060000003,eurostat
HU,power,2017,1,13.183899436,eurostat
IE,power,2017,1,4.439725774,eurostat
IT,power,2017,1,85.492290616,eurostat
LT,power,2017,1,2.578335396,eurostat
LU,power,2017,1,0.955834098,eurostat
LV,power,2017,1,1.890557068,eurostat
MT,power,2017,1,0.106666752,eurostat
NL,power,2017,1,41.98336692,eurostat
PL,power,2017,1,20.664460976,eurostat
PT,power,2017,1,5.437226572,eurostat
RO,power,2017,1,14.989178658,eurostat
SE,power,2017,1,0.960834102,eurostat
SI,power,2017,1,1.042500834,eurostat
SK,power,2017,1,6.373893988,eurostat
AT,power,2017,1,9.04861835,eurostat
BE,power,2017,1,17.2535138028,eurostat
BG,power,2017,1,3.3763915900000003,eurostat
CY,power,2017,1,0.0,eurostat
CZ,power,2017,1,8.821118168,eurostat
DE,power,2017,1,87.881459194,eurostat
DK,power,2017,1,4.01944766,eurostat
EE,power,2017,1,0.616389382,eurostat
ES,power,2017,1,29.250578956,eurostat
EU27_2020,power,2017,1,389.9752008688,eurostat
FI,power,2017,1,2.60833542,eurostat
FR,power,2017,1,48.812261272,eurostat
GR,power,2017,1,3.636947354,eurostat
HR,power,2017,1,2.72083551,eurostat
HU,power,2017,1,9.547507638,eurostat
IE,power,2017,1,4.870281674,eurostat
IT,power,2017,1,68.69644384600001,eurostat
LT,power,2017,1,2.34444632,eurostat
LU,power,2017,1,0.869722918,eurostat
LV,power,2017,1,1.372778876,eurostat
MT,power,2017,1,0.10972231,eurostat
NL,power,2017,1,36.80002944,eurostat
PL,power,2017,1,18.906681792,eurostat
PT,power,2017,1,5.533893316,eurostat
RO,power,2017,1,11.976676248,eurostat
SE,power,2017,1,4.97917065,eurostat
SI,power,2017,1,0.889167378,eurostat
SK,power,2017,1,5.032781804,eurostat
AT,power,2017,1,7.442505954,eurostat
BE,power,2017,1,15.595012476,eurostat
BG,power,2017,1,2.815002252,eurostat
CY,power,2017,1,0.0,eurostat
CZ,power,2017,1,7.456117076,eurostat
DE,power,2017,1,82.521732684,eurostat
DK,power,2017,1,3.106113596,eurostat
EE,power,2017,1,0.466389262,eurostat
ES,power,2017,1,23.718352308,eurostat
EU27_2020,power,2017,1,324.15637043600003,eurostat
FI,power,2017,1,1.981112696,eurostat
FR,power,2017,1,36.11808445,eurostat
GR,power,2017,1,3.135002508,eurostat
HR,power,2017,1,2.276668488,eurostat
HU,power,2017,1,8.056395334,eurostat
IE,power,2017,1,4.734448232,eurostat
IT,power,2017,1,51.170596492,eurostat
LT,power,2017,1,2.338612982,eurostat
LU,power,2017,1,0.726111692,eurostat
LV,power,2017,1,1.116945338,eurostat
MT,power,2017,1,0.205000164,eurostat
NL,power,2017,1,32.107525686,eurostat
PL,power,2017,1,16.898346852,eurostat
PT,power,2017,1,5.178059698,eurostat
RO,power,2017,1,9.51806317,eurostat
SE,power,2017,1,0.6005560360000001,eurostat
SI,power,2017,1,0.699722782,eurostat
SK,power,2017,1,4.173892228,eurostat
AT,power,2017,1,5.215004172,eurostat
BE,power,2017,1,11.9043428568,eurostat
BG,power,2017,1,2.378613014,eurostat
CY,power,2017,1,0.0,eurostat
CZ,power,2017,1,4.725837114,eurostat
DE,power,2017,1,65.463663482,eurostat
DK,power,2017,1,2.2083351,eurostat
EE,power,2017,1,0.303333576,eurostat
ES,power,2017,1,23.395574272,eurostat
EU27_2020,power,2017,1,264.6287117028,eurostat
FI,power,2017,1,1.579723486,eurostat
FR,power,2017,1,26.305854378,eurostat
GR,power,2017,1,3.4538916520000003,eurostat
HR,power,2017,1,1.978612694,eurostat
HU,power,2017,1,5.219726398000001,eurostat
IE,power,2017,1,4.219725598,eurostat
IT,power,2017,1,47.730871518,eurostat
LT,power,2017,1,1.577501262,eurostat
LU,power,2017,1,0.5491671060000001,eurostat
LV,power,2017,1,0.643333848,eurostat
MT,power,2017,1,0.229444628,eurostat
NL,power,2017,1,25.267797992,eurostat
PL,power,2017,1,13.430010744,eurostat
PT,power,2017,1,5.4947266180000005,eurostat
RO,power,2017,1,7.473061534,eurostat
SE,power,2017,1,0.5516671080000001,eurostat
SI,power,2017,1,0.589444916,eurostat
SK,power,2017,1,2.7394466360000003,eurostat
AT,power,2017,1,4.724726002000001,eurostat
BE,power,2017,1,9.6173965828,eurostat
BG,power,2017,1,2.310001848,eurostat
CY,power,2017,1,0.0,eurostat
CZ,power,2017,1,3.830836398,eurostat
DE,power,2017,1,52.658653238,eurostat
DK,power,2017,1,1.7919458780000002,eurostat
EE,power,2017,1,0.185277926,eurostat
ES,power,2017,1,24.964186638,eurostat
EU27_2020,power,2017,1,233.5181312588,eurostat
FI,power,2017,1,1.369723318,eurostat
FR,power,2017,1,19.019181882,eurostat
GR,power,2017,1,4.304725666,eurostat
HR,power,2017,1,1.778890312,eurostat
HU,power,2017,1,4.60694813,eurostat
IE,power,2017,1,4.111392178,eurostat
IT,power,2017,1,46.12225912,eurostat
LT,power,2017,1,1.290556588,eurostat
LU,power,2017,1,0.456389254,eurostat
LV,power,2017,1,0.5541671100000001,eurostat
MT,power,2017,1,0.331666932,eurostat
NL,power,2017,1,20.899183386,eurostat
PL,power,2017,1,11.310564604,eurostat
PT,power,2017,1,6.078615974,eurostat
RO,power,2017,1,8.086395358,eurostat
SE,power,2017,1,0.473889268,eurostat
SI,power,2017,1,0.52500042,eurostat
SK,power,2017,1,2.115557248,eurostat
AT,power,2017,1,4.542225856,eurostat
BE,power,2017,1,9.5390631868,eurostat
BG,power,2017,1,1.915557088,eurostat
CY,power,2017,1,0.0,eurostat
CZ,power,2017,1,3.79305859,eurostat
DE,power,2017,1,58.22643547,eurostat
DK,power,2017,1,1.589445716,eurostat
EE,power,2017,1,0.193333488,eurostat
ES,power,2017,1,26.757799184,eurostat
EU27_2020,power,2017,1,245.9311967448,eurostat
FI,power,2017,1,1.368334428,eurostat
FR,power,2017,1,19.862793668,eurostat
GR,power,2017,1,4.4566702320000005,eurostat
HR,power,2017,1,2.140835046,eurostat
HU,power,2017,1,4.629725926,eurostat
IE,power,2017,1,4.452503562,eurostat
IT,power,2017,1,48.313094206,eurostat
LT,power,2017,1,1.32083439,eurostat
LU,power,2017,1,0.457500366,eurostat
LV,power,2017,1,0.541389322,eurostat
MT,power,2017,1,0.382778084,eurostat
NL,power,2017,1,22.713073726,eurostat
PL,power,2017,1,11.816953898,eurostat
PT,power,2017,1,6.6722275600000005,eurostat
RO,power,2017,1,7.120283474,eurostat
SE,power,2017,1,0.414444776,eurostat
SI,power,2017,1,0.508611518,eurostat
SK,power,2017,1,2.202223984,eurostat
AT,power,2017,1,4.801948286,eurostat
BE,power,2017,1,9.3867297316,eurostat
BG,power,2017,1,1.807223668,eurostat
CY,power,2017,1,0.0,eurostat
CZ,power,2017,1,7.456117076,eurostat
DE,power,2017,1,48.847539078,eurostat
DK,power,2017,1,1.808612558,eurostat
EE,power,2017,1,0.20416683,eurostat
ES,power,2017,1,24.711686436,eurostat
EU27_2020,power,2017,1,229.4405168856,eurostat
FI,power,2017,1,1.523056774,eurostat
FR,power,2017,1,17.90001432,eurostat
GR,power,2017,1,4.620281474,eurostat
HR,power,2017,1,2.151946166,eurostat
HU,power,2017,1,4.710559324,eurostat
IE,power,2017,1,4.42222576,eurostat
IT,power,2017,1,42.036978074,eurostat
LT,power,2017,1,1.396390006,eurostat
LU,power,2017,1,0.403611434,eurostat
LV,power,2017,1,0.542778212,eurostat
MT,power,2017,1,0.39722254,eurostat
NL,power,2017,1,21.361961534,eurostat
PL,power,2017,1,11.572509258,eurostat
PT,power,2017,1,6.681394234,eurostat
RO,power,2017,1,7.431394834000001,eurostat
SE,power,2017,1,0.5291670900000001,eurostat
SI,power,2017,1,0.516111524,eurostat
SK,power,2017,1,2.218890664,eurostat
AT,power,2017,1,5.881393594,eurostat
BE,power,2017,1,11.1170644492,eurostat
BG,power,2017,1,1.99861271,eurostat
CY,power,2017,1,0.0,eurostat
CZ,power,2017,1,5.0594484920000005,eurostat
DE,power,2017,1,60.446715024,eurostat
DK,power,2017,1,2.12639059,eurostat
EE,power,2017,1,0.250555756,eurostat
ES,power,2017,1,25.711965014,eurostat
EU27_2020,power,2017,1,261.5139314332,eurostat
FI,power,2017,1,1.518890104,eurostat
FR,power,2017,1,25.7500206,eurostat
GR,power,2017,1,4.075836594,eurostat
HR,power,2017,1,2.200835094,eurostat
HU,power,2017,1,5.5225044180000005,eurostat
IE,power,2017,1,4.31250345,eurostat
IT,power,2017,1,45.794203302,eurostat
LT,power,2017,1,1.747501398,eurostat
LU,power,2017,1,0.565833786,eurostat
LV,power,2017,1,0.607778264,eurostat
MT,power,2017,1,0.454722586,eurostat
NL,power,2017,1,25.906409614,eurostat
PL,power,2017,1,12.916399222,eurostat
PT,power,2017,1,6.0255603760000005,eurostat
RO,power,2017,1,7.661395018,eurostat
SE,power,2017,1,0.550833774,eurostat
SI,power,2017,1,0.61666716,eurostat
SK,power,2017,1,2.693891044,eurostat
AT,power,2017,1,7.77222844,eurostat
BE,power,2017,1,14.4712893548,eurostat
BG,power,2017,1,2.728613294,eurostat
CY,power,2017,1,0.0,eurostat
CZ,power,2017,1,7.099727902000001,eurostat
DE,power,2017,1,71.863390824,eurostat
DK,power,2017,1,2.5200020160000003,eurostat
EE,power,2017,1,0.46527815,eurostat
ES,power,2017,1,28.574189526,eurostat
EU27_2020,power,2017,1,322.1548688348,eurostat
FI,power,2017,1,1.774168086,eurostat
FR,power,2017,1,36.651973766000005,eurostat
GR,power,2017,1,3.945280934,eurostat
HR,power,2017,1,2.936669016,eurostat
HU,power,2017,1,8.498340132000001,eurostat
IE,power,2017,1,4.519725838,eurostat
IT,power,2017,1,55.42504434,eurostat
LT,power,2017,1,2.203890652,eurostat
LU,power,2017,1,0.682222768,eurostat
LV,power,2017,1,1.132778684,eurostat
MT,power,2017,1,0.371666964,eurostat
NL,power,2017,1,30.052801820000003,eurostat
PL,power,2017,1,16.986680256,eurostat
PT,power,2017,1,5.496393286,eurostat
RO,power,2017,1,10.250841534,eurostat
SE,power,2017,1,0.7327783640000001,eurostat
SI,power,2017,1,0.760556164,eurostat
SK,power,2017,1,4.238336724,eurostat
AT,power,2017,1,10.57223068,eurostat
BE,power,2017,1,19.964043749,eurostat
BG,power,2017,1,3.55278062,eurostat
CY,power,2017,1,0.0,eurostat
CZ,power,2017,1,10.205841498,eurostat
DE,power,2017,1,108.09453092,eurostat
DK,power,2017,1,3.490836126,eurostat
EE,power,2017,1,0.532778204,eurostat
ES,power,2017,1,36.45419583,eurostat
EU27_2020,power,2017,1,456.358837309,eurostat
FI,power,2017,1,1.980834918,eurostat
FR,power,2017,1,59.536158740000005,eurostat
GR,power,2017,1,5.162226352,eurostat
HR,power,2017,1,3.5238917080000003,eurostat
HU,power,2017,1,12.401121032,eurostat
IE,power,2017,1,5.279448668000001,eurostat
IT,power,2017,1,83.926178252,eurostat
LT,power,2017,1,2.370001896,eurostat
LU,power,2017,1,0.934445192,eurostat
LV,power,2017,1,1.33055662,eurostat
MT,power,2017,1,0.206111276,eurostat
NL,power,2017,1,40.57642135,eurostat
PL,power,2017,1,19.89307147,eurostat
PT,power,2017,1,5.523893308,eurostat
RO,power,2017,1,13.257788384,eurostat
SE,power,2017,1,0.92500074,eurostat
SI,power,2017,1,0.98194523,eurostat
SK,power,2017,1,5.6825045460000005,eurostat
AT,power,2017,1,11.746676064,eurostat
BE,power,2017,1,22.9628239258,eurostat
BG,power,2017,1,3.897780896,eurostat
CY,power,2017,1,0.0,eurostat
CZ,power,2017,1,11.64584265,eurostat
DE,power,2017,1,114.48481381,eurostat
DK,power,2017,1,3.867780872,eurostat
EE,power,2017,1,0.611944934,eurostat
ES,power,2017,1,37.321418746,eurostat
EU27_2020,power,2017,1,516.2432185498001,eurostat
FI,power,2017,1,2.6497243420000003,eurostat
