country,date,demand,type
CZ,2023-09-01,48.663,power
DE,2023-09-01,671.0,power
DK,2023-09-01,1.812,power
EE,2023-09-01,3.706,power
ES,2023-09-01,899.248,power
EU27_2020,2023-09-01,6002.515,power
FI,2023-09-01,4.0,power
FR,2023-09-01,166.17,power
GR,2023-09-01,306.362,power
HR,2023-09-01,86.8,power
HU,2023-09-01,142.4,power
IE,2023-09-01,210.82,power
IT,2023-09-01,1894.0,power
LT,2023-09-01,8.9,power
LU,2023-09-01,2.254,power
LV,2023-09-01,29.197,power
MT,2023-09-01,37.613,power
NL,2023-09-01,738.347,power
PL,2023-09-01,131.598,power
PT,2023-09-01,202.782,power
RO,2023-09-01,46.0,power
SE,2023-09-01,3.892,power
SI,2023-09-01,7.127,power
SK,2023-09-01,39.366,power
AT,2023-10-01,86.303,power
BE,2023-10-01,173.7,power
BG,2023-10-01,41.741,power
CY,2023-10-01,0.0,power
CZ,2023-10-01,41.534,power
DE,2023-10-01,889.0,power
DK,2023-10-01,4.84,power
EE,2023-10-01,13.565,power
ES,2023-10-01,741.548,power
EU27_2020,2023-10-01,5923.033,power
FI,2023-10-01,3.0,power
FR,2023-10-01,147.552,power
GR,2023-10-01,279.229,power
HR,2023-10-01,90.2,power
HU,2023-10-01,185.1,power
IE,2023-10-01,222.899,power
IT,2023-10-01,1866.0,power
LT,2023-10-01,13.0,power
LU,2023-10-01,3.867,power
LV,2023-10-01,31.002,power
MT,2023-10-01,31.965,power
NL,2023-10-01,520.179,power
PL,2023-10-01,236.159,power
PT,2023-10-01,145.03,power
RO,2023-10-01,101.0,power
SE,2023-10-01,5.013,power
SI,2023-10-01,8.312,power
SK,2023-10-01,41.295,power
AT,2023-11-01,159.1,power
BE,2023-11-01,188.9,power
BG,2023-11-01,91.815,power
CY,2023-11-01,0.0,power
CZ,2023-11-01,38.276,power
DE,2023-11-01,1241.0,power
DK,2023-11-01,11.936,power
EE,2023-11-01,16.8,power
ES,2023-11-01,604.559,power
EU27_2020,2023-11-01,6214.308,power
FI,2023-11-01,23.0,power
FR,2023-11-01,218.763,power
GR,2023-11-01,209.676,power
HR,2023-11-01,88.3,power
HU,2023-11-01,252.9,power
IE,2023-11-01,221.267,power
IT,2023-11-01,1581.0,power
LT,2023-11-01,19.6,power
LU,2023-11-01,4.619,power
LV,2023-11-01,48.426,power
MT,2023-11-01,26.676,power
NL,2023-11-01,520.1,power
PL,2023-11-01,293.158,power
PT,2023-11-01,126.344,power
RO,2023-11-01,145.0,power
SE,2023-11-01,8.852,power
SI,2023-11-01,14.116,power
SK,2023-11-01,60.125,power
AT,2023-12-01,207.817,power
BE,2023-12-01,206.1,power
BG,2023-12-01,136.004,power
CY,2023-12-01,0.0,power
CZ,2023-12-01,46.011,power
DE,2023-12-01,1377.0,power
DK,2023-12-01,8.584,power
EE,2023-12-01,27.7,power
ES,2023-12-01,600.322,power
EU27_2020,2023-12-01,6972.411,power
FI,2023-12-01,41.0,power
FR,2023-12-01,228.365,power
GR,2023-12-01,252.131,power
HR,2023-12-01,79.6,power
HU,2023-12-01,274.4,power
IE,2023-12-01,181.054,power
IT,2023-12-01,1801.0,power
LT,2023-12-01,22.5,power
LU,2023-12-01,4.846,power
LV,2023-12-01,38.936,power
MT,2023-12-01,25.513,power
NL,2023-12-01,641.585,power
PL,2023-12-01,320.306,power
PT,2023-12-01,123.806,power
RO,2023-12-01,226.0,power
SE,2023-12-01,11.013,power
SI,2023-12-01,15.416,power
SK,2023-12-01,75.403,power
AT,2024-01-01,265.466,power
BE,2024-01-01,289.6,power
BG,2024-01-01,141.333,power
CY,2024-01-01,0.0,power
CZ,2024-01-01,62.515,power
DE,2024-01-01,1697.0,power
DK,2024-01-01,16.529,power
EE,2024-01-01,49.34,power
ES,2024-01-01,623.422,power
EU27_2020,2024-01-01,8161.5,power
FI,2024-01-01,55.0,power
FR,2024-01-01,308.383,power
GR,2024-01-01,292.733,power
HR,2024-01-01,90.7,power
HU,2024-01-01,298.2,power
IE,2024-01-01,256.487,power
IT,2024-01-01,1919.465,power
LT,2024-01-01,7.5,power
LU,2024-01-01,6.32,power
LV,2024-01-01,105.721,power
MT,2024-01-01,29.6,power
NL,2024-01-01,800.824,power
PL,2024-01-01,340.876,power
PT,2024-01-01,145.871,power
RO,2024-01-01,245.0,power
SE,2024-01-01,12.532,power
SI,2024-01-01,15.104,power
SK,2024-01-01,85.98,power
AT,2024-02-01,140.333,power
BE,2024-02-01,165.5,power
BG,2024-02-01,106.185,power
CY,2024-02-01,0.0,power
CZ,2024-02-01,35.788,power
DE,2024-02-01,1220.0,power
DK,2024-02-01,1.953,power
EE,2024-02-01,21.0,power
ES,2024-02-01,417.073,power
EU27_2020,2024-02-01,5887.964,power
FI,2024-02-01,30.0,power
FR,2024-02-01,126.858,power
GR,2024-02-01,239.888,power
HR,2024-02-01,80.5,power
HU,2024-02-01,152.3,power
IE,2024-02-01,197.209,power
IT,2024-02-01,1616.415,power
LT,2024-02-01,19.7,power
LU,2024-02-01,5.076,power
LV,2024-02-01,71.648,power
MT,2024-02-01,29.61,power
NL,2024-02-01,547.67,power
PL,2024-02-01,290.94,power
PT,2024-02-01,101.239,power
RO,2024-02-01,180.0,power
SE,2024-02-01,13.631,power
SI,2024-02-01,13.205,power
SK,2024-02-01,64.243,power
AT,2024-03-01,112.5,power
BE,2024-03-01,202.1,power
BG,2024-03-01,100.961,power
CY,2024-03-01,0.0,power
CZ,2024-03-01,42.33,power
DE,2024-03-01,1237.0,power
DK,2024-03-01,1.049,power
EE,2024-03-01,14.5,power
ES,2024-03-01,426.87,power
EU27_2020,2024-03-01,5866.596,power
FI,2024-03-01,36.0,power
FR,2024-03-01,133.843,power
GR,2024-03-01,290.732,power
HR,2024-03-01,81.3,power
HU,2024-03-01,161.8,power
IE,2024-03-01,209.356,power
IT,2024-03-01,1457.8,power
LT,2024-03-01,13.3,power
LU,2024-03-01,4.893,power
LV,2024-03-01,47.26,power
MT,2024-03-01,28.531,power
NL,2024-03-01,597.09,power
PL,2024-03-01,289.523,power
PT,2024-03-01,108.947,power
RO,2024-03-01,175.0,power
SE,2024-03-01,12.233,power
SI,2024-03-01,14.324,power
SK,2024-03-01,67.353,power
AT,2024-04-01,46.748,power
BE,2024-04-01,150.7,power
BG,2024-04-01,50.49,power
CY,2024-04-01,0.0,power
CZ,2024-04-01,31.677,power
DE,2024-04-01,963.0,power
DK,2024-04-01,8.47,power
EE,2024-04-01,15.0,power
ES,2024-04-01,399.285,power
EU27_2020,2024-04-01,4462.98,power
FI,2024-04-01,15.0,power
FR,2024-04-01,41.804,power
GR,2024-04-01,249.168,power
HR,2024-04-01,61.7,power
HU,2024-04-01,139.2,power
IE,2024-04-01,214.666,power
IT,2024-04-01,1174.044,power
LT,2024-04-01,9.1,power
LU,2024-04-01,3.719,power
LV,2024-04-01,15.204,power
MT,2024-04-01,22.73,power
NL,2024-04-01,435.361,power
PL,2024-04-01,223.717,power
PT,2024-04-01,51.957,power
RO,2024-04-01,58.0,power
SE,2024-04-01,11.362,power
SI,2024-04-01,12.038,power
SK,2024-04-01,58.84,power
AT,2024-05-01,3.882,power
BE,2024-05-01,134.0,power
BG,2024-05-01,47.966,power
CY,2024-05-01,0.0,power
CZ,2024-05-01,29.796,power
DE,2024-05-01,762.0,power
DK,2024-05-01,2.035,power
EE,2024-05-01,7.0,power
ES,2024-05-01,381.505,power
EU27_2020,2024-05-01,4111.936,power
FI,2024-05-01,4.0,power
FR,2024-05-01,6.838,power
GR,2024-05-01,329.244,power
HR,2024-05-01,57.4,power
HU,2024-05-01,125.3,power
IE,2024-05-01,263.039,power
IT,2024-05-01,1146.274,power
LT,2024-05-01,4.7,power
LU,2024-05-01,2.91,power
LV,2024-05-01,2.495,power
MT,2024-05-01,27.348,power
NL,2024-05-01,479.85,power
PL,2024-05-01,147.791,power
PT,2024-05-01,41.756,power
RO,2024-05-01,44.0,power
SE,2024-05-01,9.735,power
SI,2024-05-01,14.891,power
SK,2024-05-01,36.182,power
AT,2024-06-01,7.87,power
BE,2024-06-01,150.1,power
BG,2024-06-01,43.36,power
CY,2024-06-01,0.0,power
CZ,2024-06-01,40.764,power
DE,2024-06-01,636.0,power
DK,2024-06-01,6.485,power
EE,2024-06-01,6.0,power
ES,2024-06-01,402.284,power
EU27_2020,2024-06-01,4342.455,power
FI,2024-06-01,5.0,power
FR,2024-06-01,17.938,power
GR,2024-06-01,393.343,power
HR,2024-06-01,44.0,power
HU,2024-06-01,114.4,power
IE,2024-06-01,213.445,power
IT,2024-06-01,1401.054,power
LT,2024-06-01,8.0,power
LU,2024-06-01,1.679,power
LV,2024-06-01,2.001,power
MT,2024-06-01,31.568,power
NL,2024-06-01,484.971,power
PL,2024-06-01,193.86,power
PT,2024-06-01,47.82,power
RO,2024-06-01,36.0,power
SE,2024-06-01,6.362,power
SI,2024-06-01,10.742,power
SK,2024-06-01,37.41,power
AT,2024-07-01,4.224,power
BE,2024-07-01,139.0,power
BG,2024-07-01,61.761,power
CY,2024-07-01,0.0,power
CZ,2024-07-01,23.577,power
DE,2024-07-01,584.0,power
DK,2024-07-01,0.283,power
EE,2024-07-01,3.8,power
ES,2024-07-01,585.517,power
EU27_2020,2024-07-01,5507.989,power
FI,2024-07-01,1.0,power
FR,2024-07-01,45.529,power
GR,2024-07-01,462.752,power
HR,2024-07-01,73.6,power
HU,2024-07-01,120.2,power
IE,2024-07-01,238.685,power
IT,2024-07-01,2165.199,power
LT,2024-07-01,7.7,power
LU,2024-07-01,2.89,power
LV,2024-07-01,17.859,power
MT,2024-07-01,37.642,power
NL,2024-07-01,531.264,power
PL,2024-07-01,210.464,power
PT,2024-07-01,89.308,power
RO,2024-07-01,43.0,power
SE,2024-07-01,5.741,power
SI,2024-07-01,10.029,power
SK,2024-07-01,42.965,power
AT,2024-08-01,15.929,power
BE,2024-08-01,132.7,power
BG,2024-08-01,45.317,power
CY,2024-08-01,0.0,power
CZ,2024-08-01,37.793,power
DE,2024-08-01,614.0,power
DK,2024-08-01,0.831,power
EE,2024-08-01,4.0,power
ES,2024-08-01,678.846,power
EU27_2020,2024-08-01,5536.809,power
FI,2024-08-01,3.0,power
FR,2024-08-01,44.391,power
GR,2024-08-01,422.744,power
HR,2024-08-01,79.8,power
HU,2024-08-01,127.4,power
IE,2024-08-01,205.627,power
IT,2024-08-01,2086.652,power
LT,2024-08-01,7.5,power
LU,2024-08-01,2.162,power
LV,2024-08-01,23.12,power
MT,2024-08-01,41.452,power
NL,2024-08-01,543.907,power
PL,2024-08-01,227.958,power
PT,2024-08-01,92.196,power
RO,2024-08-01,38.0,power
SE,2024-08-01,5.932,power
SI,2024-08-01,11.812,power
SK,2024-08-01,43.741,power
AT,2024-09-01,23.026,power
BE,2024-09-01,145.5,power
BG,2024-09-01,43.01,power
CY,2024-09-01,0.0,power
CZ,2024-09-01,35.048,power
DE,2024-09-01,687.0,power
DK,2024-09-01,4.505,power
EE,2024-09-01,6.0,power
ES,2024-09-01,546.28,power
EU27_2020,2024-09-01,5288.105,power
FI,2024-09-01,7.0,power
FR,2024-09-01,54.768,power
GR,2024-09-01,335.983,power
HR,2024-09-01,82.6,power
HU,2024-09-01,134.3,power
IE,2024-09-01,234.909,power
IT,2024-09-01,1910.309,power
LT,2024-09-01,3.7,power
LU,2024-09-01,2.138,power
LV,2024-09-01,31.296,power
MT,2024-09-01,30.891,power
NL,2024-09-01,517.531,power
PL,2024-09-01,247.672,power
PT,2024-09-01,95.833,power
RO,2024-09-01,42.0,power
SE,2024-09-01,6.324,power
SI,2024-09-01,11.232,power
SK,2024-09-01,49.249,power
AT,2024-10-01,83.524,power
BE,2024-10-01,165.3,power
BG,2024-10-01,58.232,power
CY,2024-10-01,0.0,power
CZ,2024-10-01,47.046,power
DE,2024-10-01,966.0,power
DK,2024-10-01,4.663,power
EE,2024-10-01,8.0,power
ES,2024-10-01,564.904,power
EU27_2020,2024-10-01,5629.389,power
FI,2024-10-01,13.0,power
FR,2024-10-01,50.786,power
GR,2024-10-01,288.342,power
HR,2024-10-01,72.6,power
HU,2024-10-01,173.5,power
IE,2024-10-01,247.883,power
IT,2024-10-01,1687.566,power
LT,2024-10-01,2.7,power
LU,2024-10-01,2.509,power
LV,2024-10-01,19.634,power
MT,2024-10-01,33.283,power
NL,2024-10-01,572.48,power
PL,2024-10-01,298.865,power
PT,2024-10-01,99.427,power
RO,2024-10-01,85.0,power
SE,2024-10-01,7.544,power
SI,2024-10-01,10.533,power
SK,2024-10-01,66.068,power
AT,2024-11-01,307.55,power
BE,2024-11-01,312.2,power
BG,2024-11-01,104.813,power
CY,2024-11-01,0.0,power
CZ,2024-11-01,89.435,power
DE,2024-11-01,1638.0,power
DK,2024-11-01,8.949,power
EE,2024-11-01,9.0,power
ES,2024-11-01,751.146,power
EU27_2020,2024-11-01,8463.883,power
FI,2024-11-01,20.0,power
FR,2024-11-01,228.737,power
GR,2024-11-01,412.931,power
HR,2024-11-01,71.0,power
HU,2024-11-01,296.9,power
IE,2024-11-01,298.675,power
IT,2024-11-01,2094.802,power
LT,2024-11-01,8.3,power
LU,2024-11-01,2.685,power
LV,2024-11-01,41.364,power
MT,2024-11-01,30.855,power
NL,2024-11-01,909.562,power
PL,2024-11-01,387.204,power
PT,2024-11-01,126.035,power
RO,2024-11-01,190.0,power
SE,2024-11-01,9.463,power
SI,2024-11-01,17.594,power
SK,2024-11-01,96.683,power
AT,2024-12-01,300.675,power
BE,2024-12-01,244.3,power
BG,2024-12-01,130.644,power
CY,2024-12-01,0.0,power
CZ,2024-12-01,63.694,power
DE,2024-12-01,1738.0,power
DK,2024-12-01,7.19,power
EE,2024-12-01,13.0,power
ES,2024-12-01,871.449,power
EU27_2020,2024-12-01,8425.595,power
FI,2024-12-01,20.0,power
FR,2024-12-01,186.321,power
GR,2024-12-01,421.159,power
HR,2024-12-01,92.8,power
HU,2024-12-01,303.2,power
IE,2024-12-01,239.516,power
IT,2024-12-01,2164.66,power
LT,2024-12-01,11.6,power
LU,2024-12-01,3.642,power
LV,2024-12-01,40.046,power
MT,2024-12-01,29.092,power
NL,2024-12-01,648.922,power
PL,2024-12-01,383.124,power
PT,2024-12-01,156.934,power
RO,2024-12-01,224.0,power
SE,2024-12-01,10.743,power
SI,2024-12-01,24.915,power
SK,2024-12-01,95.968,power
AT,2025-01-01,342.643,power
BE,2025-01-01,295.0,power
BG,2025-01-01,135.967,power
CY,2025-01-01,0.0,power
CZ,2025-01-01,74.608,power
DE,2025-01-01,1960.0,power
DK,2025-01-01,25.492,power
EE,2025-01-01,9.0,power
ES,2025-01-01,629.356,power
EU27_2020,2025-01-01,8948.304,power
FI,2025-01-01,18.0,power
FR,2025-01-01,230.198,power
GR,2025-01-01,453.522,power
HR,2025-01-01,96.1,power
HU,2025-01-01,329.0,power
IE,2025-01-01,289.069,power
IT,2025-01-01,2202.518,power
LT,2025-01-01,12.6,power
LU,2025-01-01,2.923,power
LV,2025-01-01,55.527,power
MT,2025-01-01,27.098,power
NL,2025-01-01,859.673,power
PL,2025-01-01,393.588,power
PT,2025-01-01,150.209,power
RO,2025-01-01,221.0,power
SE,2025-01-01,12.532,power
SI,2025-01-01,25.13,power
SK,2025-01-01,97.552,power
AT,2025-02-01,320.886,power
BE,2025-02-01,299.5,power
BG,2025-02-01,127.409,power
CY,2025-02-01,0.0,power
CZ,2025-02-01,69.123,power
DE,2025-02-01,1853.0,power
DK,2025-02-01,19.713,power
EE,2025-02-01,8.576,power
ES,2025-02-01,593.516,power
EU27_2020,2025-02-01,8577.978,power
FI,2025-02-01,28.716,power
FR,2025-02-01,229.743,power
GR,2025-02-01,463.457,power
HR,2025-02-01,89.6,power
HU,2025-02-01,316.7,power
IE,2025-02-01,177.373,power
IT,2025-02-01,2206.879,power
LT,2025-02-01,20.2,power
LU,2025-02-01,3.181,power
LV,2025-02-01,91.188,power
MT,2025-02-01,26.533,power
NL,2025-02-01,792.728,power
PL,2025-02-01,391.807,power
PT,2025-02-01,125.788,power
RO,2025-02-01,214.0,power
SE,2025-02-01,10.142,power
SI,2025-02-01,15.856,power
SK,2025-02-01,82.363,power
AT,2025-03-01,200.168,power
BE,2025-03-01,231.5,power
BG,2025-03-01,98.786,power
CY,2025-03-01,0.0,power
CZ,2025-03-01,58.809,power
DE,2025-03-01,1419.0,power
DK,2025-03-01,3.0,power
EE,2025-03-01,7.1,power
ES,2025-03-01,490.481,power
EU27_2020,2025-03-01,6828.885,power
FI,2025-03-01,34.0,power
FR,2025-03-01,118.281,power
GR,2025-03-01,296.716,power
HR,2025-03-01,67.3,power
HU,2025-03-01,218.9,power
IE,2025-03-01,238.328,power
IT,2025-03-01,1860.171,power
LT,2025-03-01,9.0,power
LU,2025-03-01,3.745,power
LV,2025-03-01,42.978,power
MT,2025-03-01,23.988,power
NL,2025-03-01,642.694,power
PL,2025-03-01,380.307,power
PT,2025-03-01,106.514,power
RO,2025-03-01,173.0,power
SE,2025-03-01,8.463,power
SI,2025-03-01,19.215,power
SK,2025-03-01,76.442,power
AT,2025-04-01,100.473,power
BE,2025-04-01,203.1,power
BG,2025-04-01,79.727,power
CY,2025-04-01,0.0,power
CZ,2025-04-01,52.507,power
DE,2025-04-01,890.0,power
DK,2025-04-01,0.727,power
EE,2025-04-01,6.288,power
ES,2025-04-01,500.569,power
EU27_2020,2025-04-01,4987.68,power
FI,2025-04-01,19.0,power
FR,2025-04-01,39.434,power
GR,2025-04-01,220.347,power
HR,2025-04-01,62.6,power
HU,2025-04-01,121.8,power
IE,2025-04-01,226.73,power
IT,2025-04-01,1248.846,power
LT,2025-04-01,7.1,power
LU,2025-04-01,3.95,power
LV,2025-04-01,20.575,power
MT,2025-04-01,23.609,power
NL,2025-04-01,573.795,power
PL,2025-04-01,344.347,power
PT,2025-04-01,81.917,power
RO,2025-04-01,84.0,power
SE,2025-04-01,7.383,power
SI,2025-04-01,11.223,power
SK,2025-04-01,57.633,power
AT,2025-05-01,9.295,power
BE,2025-05-01,121.2,power
BG,2025-05-01,50.334,power
CY,2025-05-01,0.0,power
CZ,2025-05-01,44.205,power
DE,2025-05-01,705.0,power
DK,2025-05-01,0.431,power
EE,2025-05-01,6.174,power
ES,2025-05-01,640.245,power
EU27_2020,2025-05-01,4260.354,power
FI,2025-05-01,5.0,power
FR,2025-05-01,10.111,power
GR,2025-05-01,287.096,power
HR,2025-05-01,30.4,power
HU,2025-05-01,91.1,power
IE,2025-05-01,213.879,power
IT,2025-05-01,1006.108,power
LT,2025-05-01,5.7,power
LU,2025-05-01,3.468,power
LV,2025-05-01,6.848,power
MT,2025-05-01,26.226,power
NL,2025-05-01,457.472,power
PL,2025-05-01,275.761,power
PT,2025-05-01,148.249,power
RO,2025-05-01,45.0,power
SE,2025-05-01,6.473,power
SI,2025-05-01,19.818,power
SK,2025-05-01,44.762,power
AT,2025-06-01,7.7,power
BE,2025-06-01,134.1,power
BG,2025-06-01,46.339,power
CY,2025-06-01,0.0,power
CZ,2025-06-01,35.002,power
DE,2025-06-01,522.0,power
DK,2025-06-01,1.624,power
EE,2025-06-01,4.813,power
ES,2025-06-01,874.774,power
EU27_2020,2025-06-01,4825.704,power
FI,2025-06-01,3.0,power
FR,2025-06-01,59.252,power
GR,2025-06-01,391.423,power
HR,2025-06-01,28.1,power
HU,2025-06-01,83.2,power
IE,2025-06-01,194.353,power
IT,2025-06-01,1555.078,power
LT,2025-06-01,0.3,power
LU,2025-06-01,2.633,power
LV,2025-06-01,2.298,power
MT,2025-06-01,31.739,power
NL,2025-06-01,402.906,power
PL,2025-06-01,207.616,power
PT,2025-06-01,140.273,power
RO,2025-06-01,36.0,power
SE,2025-06-01,5.125,power
SI,2025-06-01,20.78,power
SK,2025-06-01,35.277,power
AT,2025-07-01,9.901,power
BE,2025-07-01,177.1,power
BG,2025-07-01,70.831,power
CY,2025-07-01,0.0,power
CZ,2025-07-01,44.105,power
DE,2025-07-01,630.0,power
DK,2025-07-01,1.635,power
EE,2025-07-01,4.702,power
ES,2025-07-01,836.456,power
EU27_2020,2025-07-01,5992.648,power
FI,2025-07-01,3.0,power
FR,2025-07-01,95.917,power
GR,2025-07-01,468.271,power
HR,2025-07-01,60.2,power
HU,2025-07-01,120.7,power
IE,2025-07-01,271.891,power
IT,2025-07-01,1951.232,power
LT,2025-07-01,0.3,power
LU,2025-07-01,1.476,power
LV,2025-07-01,14.724,power
MT,2025-07-01,38.552,power
NL,2025-07-01,665.007,power
PL,2025-07-01,256.077,power
PT,2025-07-01,151.915,power
RO,2025-07-01,45.0,power
SE,2025-07-01,6.462,power
SI,2025-07-01,20.051,power
SK,2025-07-01,47.143,power
AT,2025-08-01,2.795,power
BE,2025-08-01,147.5,power
BG,2025-08-01,41.682,power
CY,2025-08-01,0.0,power
CZ,2025-08-01,21.956,power
DE,2025-08-01,629.0,power
DK,2025-08-01,0.872,power
EE,2025-08-01,5.908,power
ES,2025-08-01,820.107,power
EU27_2020,2025-08-01,5325.844,power
FI,2025-08-01,8.0,power
FR,2025-08-01,81.836,power
GR,2025-08-01,384.841,power
HR,2025-08-01,57.0,power
HU,2025-08-01,99.3,power
IE,2025-08-01,237.765,power
IT,2025-08-01,1551.033,power
LT,2025-08-01,2.4,power
LU,2025-08-01,1.403,power
LV,2025-08-01,15.635,power
MT,2025-08-01,38.02,power
NL,2025-08-01,683.98,power
PL,2025-08-01,224.023,power
PT,2025-08-01,156.714,power
RO,2025-08-01,48.0,power
SE,2025-08-01,7.352,power
SI,2025-08-01,19.646,power
SK,2025-08-01,39.074,power
AT,2025-09-01,29.5,power
BE,2025-09-01,137.2,power
BG,2025-09-01,42.32,power
CY,2025-09-01,0.0,power
CZ,2025-09-01,16.996,power
DE,2025-09-01,784.0,power
DK,2025-09-01,1.012,power
EE,2025-09-01,8.429,power
ES,2025-09-01,759.238,power
EU27_2020,2025-09-01,5471.459,power
FI,2025-09-01,6.0,power
FR,2025-09-01,25.796,power
GR,2025-09-01,339.486,power
HR,2025-09-01,47.6,power
HU,2025-09-01,114.4,power
IE,2025-09-01,202.527,power
IT,2025-09-01,1822.136,power
LT,2025-09-01,2.5,power
LU,2025-09-01,1.775,power
LV,2025-09-01,19.747,power
MT,2025-09-01,33.141,power
NL,2025-09-01,541.218,power
PL,2025-09-01,253.786,power
PT,2025-09-01,155.314,power
RO,2025-09-01,46.0,power
SE,2025-09-01,8.372,power
SI,2025-09-01,18.699,power
SK,2025-09-01,54.267,power
AT,2025-10-01,159.727,power
BE,2025-10-01,241.1,power
BG,2025-10-01,,power
CY,2025-10-01,0.0,power
CZ,2025-10-01,29.314,power
DE,2025-10-01,769.0,power
DK,2025-10-01,1.354,power
EE,2025-10-01,8.321,power
ES,2025-10-01,1015.153,power
EU27_2020,2025-10-01,6813.446,power
FI,2025-10-01,16.0,power
FR,2025-10-01,124.393,power
GR,2025-10-01,363.343,power
HR,2025-10-01,69.1,power
HU,2025-10-01,232.9,power
IE,2025-10-01,232.899,power
IT,2025-10-01,1995.333,power
LT,2025-10-01,10.1,power
LU,2025-10-01,2.311,power
LV,2025-10-01,35.052,power
MT,2025-10-01,29.841,power
NL,2025-10-01,724.056,power
PL,2025-10-01,365.462,power
PT,2025-10-01,162.29,power
RO,2025-10-01,114.0,power
SE,2025-10-01,10.345,power
SI,2025-10-01,29.25,power
SK,2025-10-01,72.802,power
AT,2025-11-01,0.0,power
BE,2025-11-01,247.6,power
BG,2025-11-01,,power
CY,2025-11-01,0.0,power
CZ,2025-11-01,,power
DE,2025-11-01,,power
DK,2025-11-01,8.743,power
EE,2025-11-01,,power
ES,2025-11-01,86.573,power
EU27_2020,2025-11-01,,power
FI,2025-11-01,16.0,power
FR,2025-11-01,,power
GR,2025-11-01,,power
HR,2025-11-01,85.2,power
HU,2025-11-01,,power
IE,2025-11-01,258.208,power
IT,2025-11-01,2131.06,power
LT,2025-11-01,,power
LU,2025-11-01,3.1,power
LV,2025-11-01,50.186,power
MT,2025-11-01,30.697,power
NL,2025-11-01,794.505,power
PL,2025-11-01,431.376,power
PT,2025-11-01,154.293,power
RO,2025-11-01,,power
SE,2025-11-01,,power
SI,2025-11-01,,power
SK,2025-11-01,0.0,power
