country,type,year,month,demand,source,country_contributions
SE,total,2025.0,1.0,82.02,eurostat,
SE,total,2025.0,2.0,80.55,eurostat,
SE,total,2025.0,3.0,54.43,eurostat,
SE,total,2025.0,4.0,56.94,eurostat,
SE,total,2025.0,5.0,47.3,eurostat,
SE,total,2025.0,6.0,54.62,eurostat,
SE,total,2025.0,7.0,49.94,eurostat,
SE,total,2025.0,8.0,63.49,eurostat,
SE,total,2025.0,9.0,45.88,eurostat,
SE,total,2025.0,10.0,67.58,eurostat,
SE,total,2025.0,11.0,0.0,eurostat,
SK,total,2019.0,1.0,768.21,eurostat,
SK,total,2019.0,2.0,585.25,eurostat,
SK,total,2019.0,3.0,509.44,eurostat,
SK,total,2019.0,4.0,351.76,eurostat,
SK,total,2019.0,5.0,332.55,eurostat,
SK,total,2019.0,6.0,194.07,eurostat,
SK,total,2019.0,7.0,230.46,eurostat,
SK,total,2019.0,8.0,227.43,eurostat,
SK,total,2019.0,9.0,259.78,eurostat,
SK,total,2019.0,10.0,388.15,eurostat,
SK,total,2019.0,11.0,480.13,eurostat,
SK,total,2019.0,12.0,637.81,eurostat,
SK,total,2020.0,1.0,740.65,eurostat,
SK,total,2020.0,2.0,576.67,eurostat,
SK,total,2020.0,3.0,531.33,eurostat,
SK,total,2020.0,4.0,352.6,eurostat,
SK,total,2020.0,5.0,302.19,eurostat,
SK,total,2020.0,6.0,244.09,eurostat,
SK,total,2020.0,7.0,232.03,eurostat,
SK,total,2020.0,8.0,221.94,eurostat,
SK,total,2020.0,9.0,263.48,eurostat,
SK,total,2020.0,10.0,433.95,eurostat,
SK,total,2020.0,11.0,575.29,eurostat,
SK,total,2020.0,12.0,654.47,eurostat,
SK,total,2021.0,1.0,738.02,eurostat,
SK,total,2021.0,2.0,667.3,eurostat,
SK,total,2021.0,3.0,640.99,eurostat,
SK,total,2021.0,4.0,506.11,eurostat,
SK,total,2021.0,5.0,336.45,eurostat,
SK,total,2021.0,6.0,253.53,eurostat,
SK,total,2021.0,7.0,244.59,eurostat,
SK,total,2021.0,8.0,237.42,eurostat,
SK,total,2021.0,9.0,282.99,eurostat,
SK,total,2021.0,10.0,442.91,eurostat,
SK,total,2021.0,11.0,577.37,eurostat,
SK,total,2021.0,12.0,710.23,eurostat,
SK,total,2022.0,1.0,712.65,eurostat,
SK,total,2022.0,2.0,560.77,eurostat,
SK,total,2022.0,3.0,549.42,eurostat,
SK,total,2022.0,4.0,421.98,eurostat,
SK,total,2022.0,5.0,238.16,eurostat,
SK,total,2022.0,6.0,193.93,eurostat,
SK,total,2022.0,7.0,196.14,eurostat,
SK,total,2022.0,8.0,167.17,eurostat,
SK,total,2022.0,9.0,190.25,eurostat,
SK,total,2022.0,10.0,298.49,eurostat,
SK,total,2022.0,11.0,451.34,eurostat,
SK,total,2022.0,12.0,587.07,eurostat,
SK,total,2023.0,1.0,545.31,eurostat,
SK,total,2023.0,2.0,541.19,eurostat,
SK,total,2023.0,3.0,475.17,eurostat,
SK,total,2023.0,4.0,380.38,eurostat,
SK,total,2023.0,5.0,261.79,eurostat,
SK,total,2023.0,6.0,203.94,eurostat,
SK,total,2023.0,7.0,191.09,eurostat,
SK,total,2023.0,8.0,160.08,eurostat,
SK,total,2023.0,9.0,160.13,eurostat,
SK,total,2023.0,10.0,292.89,eurostat,
SK,total,2023.0,11.0,472.3,eurostat,
SK,total,2023.0,12.0,598.45,eurostat,
SK,total,2024.0,1.0,654.87,eurostat,
SK,total,2024.0,2.0,461.1,eurostat,
SK,total,2024.0,3.0,440.01,eurostat,
SK,total,2024.0,4.0,318.17,eurostat,
SK,total,2024.0,5.0,215.15,eurostat,
SK,total,2024.0,6.0,194.33,eurostat,
SK,total,2024.0,7.0,193.12,eurostat,
SK,total,2024.0,8.0,203.94,eurostat,
SK,total,2024.0,9.0,232.27,eurostat,
SK,total,2024.0,10.0,360.55,eurostat,
SK,total,2024.0,11.0,556.17,eurostat,
SK,total,2024.0,12.0,614.65,eurostat,
SK,total,2025.0,1.0,650.82,eurostat,
SK,total,2025.0,2.0,588.57,eurostat,
SK,total,2025.0,3.0,467.29,eurostat,
SK,total,2025.0,4.0,335.41,eurostat,
SK,total,2025.0,5.0,239.09,eurostat,
SK,total,2025.0,6.0,160.55,eurostat,
SK,total,2025.0,7.0,193.81,eurostat,
SK,total,2025.0,8.0,197.59,eurostat,
SK,total,2025.0,9.0,236.13,eurostat,
SK,total,2025.0,10.0,407.35,eurostat,
SK,total,2025.0,11.0,529.55,eurostat,
UK,household,2020.0,1.0,30.48,national-grid,
UK,household,2020.0,2.0,67.17,national-grid,
UK,household,2020.0,3.0,63.32,national-grid,
UK,household,2020.0,4.0,34.78,national-grid,
UK,household,2020.0,5.0,26.88,national-grid,
UK,household,2020.0,6.0,21.37,national-grid,
UK,household,2020.0,7.0,20.46,national-grid,
UK,household,2020.0,8.0,18.99,national-grid,
UK,household,2020.0,9.0,24.94,national-grid,
UK,household,2020.0,10.0,45.0,national-grid,
UK,household,2020.0,11.0,54.04,national-grid,
UK,household,2020.0,12.0,71.25,national-grid,
UK,household,2021.0,1.0,82.41,national-grid,
UK,household,2021.0,2.0,67.93,national-grid,
UK,household,2021.0,3.0,62.11,national-grid,
UK,household,2021.0,4.0,51.51,national-grid,
UK,household,2021.0,5.0,40.79,national-grid,
UK,household,2021.0,6.0,20.01,national-grid,
UK,household,2021.0,7.0,18.04,national-grid,
UK,household,2021.0,8.0,19.17,national-grid,
UK,household,2021.0,9.0,20.93,national-grid,
UK,household,2021.0,10.0,36.3,national-grid,
UK,household,2021.0,11.0,57.06,national-grid,
UK,household,2021.0,12.0,66.53,national-grid,
UK,household,2022.0,1.0,73.0,national-grid,
UK,household,2022.0,2.0,59.5,national-grid,
UK,household,2022.0,3.0,52.99,national-grid,
UK,household,2022.0,4.0,39.08,national-grid,
UK,household,2022.0,5.0,25.17,national-grid,
UK,household,2022.0,6.0,18.88,national-grid,
UK,household,2022.0,7.0,17.05,national-grid,
UK,household,2022.0,8.0,16.28,national-grid,
UK,household,2022.0,9.0,20.69,national-grid,
UK,household,2022.0,10.0,28.92,national-grid,
UK,household,2022.0,11.0,44.6,national-grid,
UK,household,2022.0,12.0,67.59,national-grid,
UK,household,2023.0,1.0,65.21,national-grid,
UK,household,2023.0,2.0,52.16,national-grid,
UK,household,2023.0,3.0,55.02,national-grid,
UK,household,2023.0,4.0,38.63,national-grid,
UK,household,2023.0,5.0,23.68,national-grid,
UK,household,2023.0,6.0,16.68,national-grid,
UK,household,2023.0,7.0,16.96,national-grid,
UK,household,2023.0,8.0,16.61,national-grid,
UK,household,2023.0,9.0,17.79,national-grid,
UK,household,2023.0,10.0,30.93,national-grid,
UK,household,2023.0,11.0,51.29,national-grid,
UK,household,2023.0,12.0,58.0,national-grid,
UK,household,2024.0,1.0,67.75,national-grid,
UK,household,2024.0,2.0,51.38,national-grid,
UK,household,2024.0,3.0,50.55,national-grid,
UK,household,2024.0,4.0,38.62,national-grid,
UK,household,2024.0,5.0,22.79,national-grid,
UK,household,2024.0,6.0,19.34,national-grid,
UK,household,2024.0,7.0,17.61,national-grid,
UK,household,2024.0,8.0,16.24,national-grid,
UK,household,2024.0,9.0,22.1,national-grid,
UK,household,2024.0,10.0,34.37,national-grid,
UK,household,2024.0,11.0,51.41,national-grid,
UK,household,2024.0,12.0,58.02,national-grid,
UK,household,2025.0,1.0,72.16,national-grid,
UK,household,2025.0,2.0,59.38,national-grid,
UK,household,2025.0,3.0,48.5,national-grid,
UK,household,2025.0,4.0,30.24,national-grid,
UK,household,2025.0,5.0,21.27,national-grid,
UK,household,2025.0,6.0,16.71,national-grid,
UK,household,2025.0,7.0,15.19,national-grid,
UK,household,2025.0,8.0,15.46,national-grid,
UK,household,2025.0,9.0,21.23,national-grid,
UK,household,2025.0,10.0,34.14,national-grid,
UK,household,2025.0,11.0,48.9,national-grid,
UK,industry,2020.0,1.0,2.02,national-grid,
UK,industry,2020.0,2.0,3.66,national-grid,
UK,industry,2020.0,3.0,3.9,national-grid,
UK,industry,2020.0,4.0,3.39,national-grid,
UK,industry,2020.0,5.0,4.65,national-grid,
UK,industry,2020.0,6.0,3.45,national-grid,
UK,industry,2020.0,7.0,4.83,national-grid,
UK,industry,2020.0,8.0,4.21,national-grid,
UK,industry,2020.0,9.0,3.66,national-grid,
UK,industry,2020.0,10.0,5.68,national-grid,
UK,industry,2020.0,11.0,3.37,national-grid,
UK,industry,2020.0,12.0,3.74,national-grid,
UK,industry,2021.0,1.0,3.56,national-grid,
UK,industry,2021.0,2.0,3.29,national-grid,
UK,industry,2021.0,3.0,3.55,national-grid,
UK,industry,2021.0,4.0,3.28,national-grid,
UK,industry,2021.0,5.0,3.46,national-grid,
UK,industry,2021.0,6.0,2.66,national-grid,
UK,industry,2021.0,7.0,2.63,national-grid,
UK,industry,2021.0,8.0,2.1,national-grid,
UK,industry,2021.0,9.0,1.75,national-grid,
UK,industry,2021.0,10.0,2.01,national-grid,
UK,industry,2021.0,11.0,2.13,national-grid,
UK,industry,2021.0,12.0,1.75,national-grid,
UK,industry,2022.0,1.0,1.79,national-grid,
UK,industry,2022.0,2.0,1.36,national-grid,
UK,industry,2022.0,3.0,2.14,national-grid,
UK,industry,2022.0,4.0,1.89,national-grid,
UK,industry,2022.0,5.0,1.93,national-grid,
UK,industry,2022.0,6.0,2.12,national-grid,
UK,industry,2022.0,7.0,2.31,national-grid,
UK,industry,2022.0,8.0,2.26,national-grid,
UK,industry,2022.0,9.0,1.71,national-grid,
UK,industry,2022.0,10.0,1.44,national-grid,
UK,industry,2022.0,11.0,1.9,national-grid,
UK,industry,2022.0,12.0,1.99,national-grid,
UK,industry,2023.0,1.0,1.84,national-grid,
UK,industry,2023.0,2.0,1.64,national-grid,
UK,industry,2023.0,3.0,1.78,national-grid,
UK,industry,2023.0,4.0,1.34,national-grid,
UK,industry,2023.0,5.0,1.39,national-grid,
UK,industry,2023.0,6.0,1.35,national-grid,
UK,industry,2023.0,7.0,1.25,national-grid,
UK,industry,2023.0,8.0,1.52,national-grid,
UK,industry,2023.0,9.0,1.69,national-grid,
UK,industry,2023.0,10.0,1.63,national-grid,
UK,industry,2023.0,11.0,1.76,national-grid,
UK,industry,2023.0,12.0,1.65,national-grid,
UK,industry,2024.0,1.0,1.97,national-grid,
UK,industry,2024.0,2.0,1.82,national-grid,
UK,industry,2024.0,3.0,1.78,national-grid,
UK,industry,2024.0,4.0,1.26,national-grid,
UK,industry,2024.0,5.0,1.32,national-grid,
UK,industry,2024.0,6.0,1.37,national-grid,
UK,industry,2024.0,7.0,1.27,national-grid,
UK,industry,2024.0,8.0,1.05,national-grid,
UK,industry,2024.0,9.0,1.06,national-grid,
UK,industry,2024.0,10.0,1.13,national-grid,
UK,industry,2024.0,11.0,1.54,national-grid,
UK,industry,2024.0,12.0,1.72,national-grid,
UK,industry,2025.0,1.0,1.95,national-grid,
UK,industry,2025.0,2.0,1.22,national-grid,
UK,industry,2025.0,3.0,0.97,national-grid,
UK,industry,2025.0,4.0,0.87,national-grid,
UK,industry,2025.0,5.0,0.89,national-grid,
UK,industry,2025.0,6.0,0.79,national-grid,
UK,industry,2025.0,7.0,0.9,national-grid,
UK,industry,2025.0,8.0,0.96,national-grid,
UK,industry,2025.0,9.0,0.82,national-grid,
UK,industry,2025.0,10.0,0.97,national-grid,
UK,industry,2025.0,11.0,0.95,national-grid,
BE,total,2025.0,11.0,1.4,calculated,
DE,total,2019.0,1.0,71.05,calculated,
DE,total,2019.0,2.0,51.66,calculated,
DE,total,2019.0,3.0,46.04,calculated,
DE,total,2019.0,4.0,28.59,calculated,
DE,total,2019.0,5.0,23.99,calculated,
DE,total,2019.0,6.0,7.47,calculated,
DE,total,2019.0,7.0,7.56,calculated,
DE,total,2019.0,8.0,7.07,calculated,
DE,total,2019.0,9.0,13.17,calculated,
DE,total,2019.0,10.0,27.93,calculated,
DE,total,2019.0,11.0,49.77,calculated,
DE,total,2019.0,12.0,58.78,calculated,
DE,total,2020.0,1.0,61.04,calculated,
DE,total,2020.0,2.0,51.59,calculated,
DE,total,2020.0,3.0,48.58,calculated,
DE,total,2020.0,4.0,24.9,calculated,
DE,total,2020.0,5.0,19.5,calculated,
DE,total,2020.0,6.0,9.84,calculated,
DE,total,2020.0,7.0,8.49,calculated,
DE,total,2020.0,8.0,6.94,calculated,
DE,total,2020.0,9.0,12.42,calculated,
DE,total,2020.0,10.0,31.65,calculated,
DE,total,2020.0,11.0,44.91,calculated,
DE,total,2020.0,12.0,60.48,calculated,
DE,total,2021.0,1.0,70.49,calculated,
DE,total,2021.0,2.0,59.64,calculated,
DE,total,2021.0,3.0,52.42,calculated,
DE,total,2021.0,4.0,41.67,calculated,
DE,total,2021.0,5.0,26.78,calculated,
DE,total,2021.0,6.0,8.1,calculated,
DE,total,2021.0,7.0,7.84,calculated,
DE,total,2021.0,8.0,9.52,calculated,
DE,total,2021.0,9.0,12.33,calculated,
DE,total,2021.0,10.0,31.59,calculated,
DE,total,2021.0,11.0,50.07,calculated,
DE,total,2021.0,12.0,62.99,calculated,
DE,total,2022.0,1.0,63.86,calculated,
DE,total,2022.0,2.0,52.02,calculated,
DE,total,2022.0,3.0,46.04,calculated,
DE,total,2022.0,4.0,33.6,calculated,
DE,total,2022.0,5.0,13.18,calculated,
DE,total,2022.0,6.0,7.98,calculated,
DE,total,2022.0,7.0,6.57,calculated,
DE,total,2022.0,8.0,5.74,calculated,
DE,total,2022.0,9.0,12.15,calculated,
DE,total,2022.0,10.0,18.2,calculated,
DE,total,2022.0,11.0,35.52,calculated,
DE,total,2022.0,12.0,58.0,calculated,
DE,total,2023.0,1.0,52.98,calculated,
DE,total,2023.0,2.0,47.85,calculated,
DE,total,2023.0,3.0,43.68,calculated,
DE,total,2023.0,4.0,31.5,calculated,
DE,total,2023.0,5.0,14.72,calculated,
DE,total,2023.0,6.0,6.72,calculated,
DE,total,2023.0,7.0,6.51,calculated,
DE,total,2023.0,8.0,6.98,calculated,
DE,total,2023.0,9.0,7.29,calculated,
DE,total,2023.0,10.0,20.24,calculated,
DE,total,2023.0,11.0,42.24,calculated,
DE,total,2023.0,12.0,53.51,calculated,
DE,total,2024.0,1.0,63.27,calculated,
DE,total,2024.0,2.0,41.27,calculated,
DE,total,2024.0,3.0,36.8,calculated,
DE,total,2024.0,4.0,26.04,calculated,
DE,total,2024.0,5.0,11.16,calculated,
DE,total,2024.0,6.0,8.88,calculated,
DE,total,2024.0,7.0,6.7,calculated,
DE,total,2024.0,8.0,5.89,calculated,
DE,total,2024.0,9.0,10.59,calculated,
DE,total,2024.0,10.0,23.99,calculated,
DE,total,2024.0,11.0,43.92,calculated,
DE,total,2024.0,12.0,55.55,calculated,
DE,total,2025.0,1.0,61.63,calculated,
DE,total,2025.0,2.0,53.96,calculated,
DE,total,2025.0,3.0,39.8,calculated,
DE,total,2025.0,4.0,22.32,calculated,
DE,total,2025.0,5.0,14.17,calculated,
DE,total,2025.0,6.0,7.35,calculated,
DE,total,2025.0,7.0,6.51,calculated,
DE,total,2025.0,8.0,6.73,calculated,
DE,total,2025.0,9.0,10.98,calculated,
DE,total,2025.0,10.0,27.34,calculated,
DE,total,2025.0,11.0,44.01,calculated,
FR,total,2019.0,1.0,67.48,calculated,
FR,total,2019.0,2.0,51.15,calculated,
FR,total,2019.0,3.0,46.62,calculated,
FR,total,2019.0,4.0,33.87,calculated,
FR,total,2019.0,5.0,27.55,calculated,
FR,total,2019.0,6.0,17.93,calculated,
FR,total,2019.0,7.0,16.68,calculated,
FR,total,2019.0,8.0,14.98,calculated,
FR,total,2019.0,9.0,17.94,calculated,
FR,total,2019.0,10.0,28.33,calculated,
FR,total,2019.0,11.0,50.25,calculated,
FR,total,2019.0,12.0,55.86,calculated,
FR,total,2020.0,1.0,58.98,calculated,
FR,total,2020.0,2.0,48.85,calculated,
FR,total,2020.0,3.0,46.0,calculated,
FR,total,2020.0,4.0,23.61,calculated,
FR,total,2020.0,5.0,20.71,calculated,
FR,total,2020.0,6.0,17.36,calculated,
FR,total,2020.0,7.0,16.41,calculated,
FR,total,2020.0,8.0,14.18,calculated,
FR,total,2020.0,9.0,18.88,calculated,
FR,total,2020.0,10.0,34.7,calculated,
FR,total,2020.0,11.0,44.13,calculated,
FR,total,2020.0,12.0,56.16,calculated,
FR,total,2021.0,1.0,64.98,calculated,
FR,total,2021.0,2.0,50.15,calculated,
FR,total,2021.0,3.0,48.79,calculated,
FR,total,2021.0,4.0,36.36,calculated,
FR,total,2021.0,5.0,27.96,calculated,
FR,total,2021.0,6.0,16.99,calculated,
FR,total,2021.0,7.0,16.08,calculated,
FR,total,2021.0,8.0,14.85,calculated,
FR,total,2021.0,9.0,17.3,calculated,
FR,total,2021.0,10.0,30.46,calculated,
FR,total,2021.0,11.0,50.75,calculated,
FR,total,2021.0,12.0,56.74,calculated,
FR,total,2022.0,1.0,62.13,calculated,
FR,total,2022.0,2.0,46.87,calculated,
FR,total,2022.0,3.0,41.25,calculated,
FR,total,2022.0,4.0,30.59,calculated,
FR,total,2022.0,5.0,17.98,calculated,
FR,total,2022.0,6.0,15.22,calculated,
FR,total,2022.0,7.0,14.11,calculated,
FR,total,2022.0,8.0,12.73,calculated,
FR,total,2022.0,9.0,16.89,calculated,
FR,total,2022.0,10.0,20.05,calculated,
FR,total,2022.0,11.0,34.86,calculated,
FR,total,2022.0,12.0,51.34,calculated,
FR,total,2023.0,1.0,51.12,calculated,
FR,total,2023.0,2.0,44.55,calculated,
FR,total,2023.0,3.0,39.87,calculated,
FR,total,2023.0,4.0,27.95,calculated,
FR,total,2023.0,5.0,17.68,calculated,
FR,total,2023.0,6.0,13.62,calculated,
FR,total,2023.0,7.0,13.04,calculated,
FR,total,2023.0,8.0,12.14,calculated,
FR,total,2023.0,9.0,14.28,calculated,
FR,total,2023.0,10.0,20.86,calculated,
FR,total,2023.0,11.0,38.27,calculated,
FR,total,2023.0,12.0,45.61,calculated,
FR,total,2024.0,1.0,53.31,calculated,
FR,total,2024.0,2.0,38.66,calculated,
FR,total,2024.0,3.0,35.81,calculated,
FR,total,2024.0,4.0,25.86,calculated,
FR,total,2024.0,5.0,18.26,calculated,
FR,total,2024.0,6.0,14.7,calculated,
FR,total,2024.0,7.0,13.59,calculated,
FR,total,2024.0,8.0,11.53,calculated,
FR,total,2024.0,9.0,15.84,calculated,
FR,total,2024.0,10.0,22.7,calculated,
FR,total,2024.0,11.0,37.84,calculated,
FR,total,2024.0,12.0,47.58,calculated,
FR,total,2025.0,1.0,52.61,calculated,
FR,total,2025.0,2.0,43.07,calculated,
FR,total,2025.0,3.0,36.35,calculated,
FR,total,2025.0,4.0,21.42,calculated,
FR,total,2025.0,5.0,15.64,calculated,
FR,total,2025.0,6.0,12.13,calculated,
FR,total,2025.0,7.0,11.52,calculated,
FR,total,2025.0,8.0,10.3,calculated,
FR,total,2025.0,9.0,14.65,calculated,
FR,total,2025.0,10.0,22.76,calculated,
FR,total,2025.0,11.0,35.91,calculated,
HU,total,2019.0,1.0,17.58,calculated,
HU,total,2019.0,2.0,12.81,calculated,
HU,total,2019.0,3.0,10.33,calculated,
HU,total,2019.0,4.0,7.34,calculated,
HU,total,2019.0,5.0,6.61,calculated,
HU,total,2019.0,6.0,3.92,calculated,
HU,total,2019.0,7.0,4.17,calculated,
HU,total,2019.0,8.0,4.58,calculated,
HU,total,2019.0,9.0,5.44,calculated,
HU,total,2019.0,10.0,8.4,calculated,
HU,total,2019.0,11.0,10.78,calculated,
HU,total,2019.0,12.0,14.51,calculated,
HU,total,2020.0,1.0,17.61,calculated,
HU,total,2020.0,2.0,13.13,calculated,
HU,total,2020.0,3.0,11.86,calculated,
HU,total,2020.0,4.0,7.34,calculated,
HU,total,2020.0,5.0,5.48,calculated,
HU,total,2020.0,6.0,4.51,calculated,
HU,total,2020.0,7.0,4.73,calculated,
HU,total,2020.0,8.0,4.49,calculated,
HU,total,2020.0,9.0,5.29,calculated,
HU,total,2020.0,10.0,9.23,calculated,
HU,total,2020.0,11.0,13.06,calculated,
HU,total,2020.0,12.0,14.37,calculated,
HU,total,2021.0,1.0,16.29,calculated,
HU,total,2021.0,2.0,13.93,calculated,
HU,total,2021.0,3.0,12.91,calculated,
HU,total,2021.0,4.0,10.04,calculated,
HU,total,2021.0,5.0,6.49,calculated,
HU,total,2021.0,6.0,4.43,calculated,
HU,total,2021.0,7.0,4.63,calculated,
HU,total,2021.0,8.0,4.59,calculated,
HU,total,2021.0,9.0,4.85,calculated,
HU,total,2021.0,10.0,9.84,calculated,
HU,total,2021.0,11.0,13.12,calculated,
HU,total,2021.0,12.0,16.37,calculated,
HU,total,2022.0,1.0,16.37,calculated,
HU,total,2022.0,2.0,13.07,calculated,
HU,total,2022.0,3.0,12.75,calculated,
HU,total,2022.0,4.0,8.87,calculated,
HU,total,2022.0,5.0,4.41,calculated,
HU,total,2022.0,6.0,3.95,calculated,
HU,total,2022.0,7.0,4.16,calculated,
HU,total,2022.0,8.0,3.56,calculated,
HU,total,2022.0,9.0,4.42,calculated,
HU,total,2022.0,10.0,5.71,calculated,
HU,total,2022.0,11.0,9.7,calculated,
HU,total,2022.0,12.0,12.44,calculated,
HU,total,2023.0,1.0,11.85,calculated,
HU,total,2023.0,2.0,11.53,calculated,
HU,total,2023.0,3.0,9.46,calculated,
HU,total,2023.0,4.0,7.57,calculated,
HU,total,2023.0,5.0,4.79,calculated,
HU,total,2023.0,6.0,3.94,calculated,
HU,total,2023.0,7.0,4.04,calculated,
HU,total,2023.0,8.0,3.76,calculated,
HU,total,2023.0,9.0,3.94,calculated,
HU,total,2023.0,10.0,6.0,calculated,
HU,total,2023.0,11.0,9.78,calculated,
HU,total,2023.0,12.0,12.43,calculated,
HU,total,2024.0,1.0,13.73,calculated,
HU,total,2024.0,2.0,9.31,calculated,
HU,total,2024.0,3.0,8.49,calculated,
HU,total,2024.0,4.0,5.98,calculated,
HU,total,2024.0,5.0,4.41,calculated,
HU,total,2024.0,6.0,3.77,calculated,
HU,total,2024.0,7.0,3.74,calculated,
HU,total,2024.0,8.0,3.57,calculated,
HU,total,2024.0,9.0,4.45,calculated,
HU,total,2024.0,10.0,7.17,calculated,
HU,total,2024.0,11.0,11.65,calculated,
HU,total,2024.0,12.0,13.29,calculated,
HU,total,2025.0,1.0,13.17,calculated,
HU,total,2025.0,2.0,12.72,calculated,
HU,total,2025.0,3.0,8.91,calculated,
HU,total,2025.0,4.0,6.18,calculated,
HU,total,2025.0,5.0,4.97,calculated,
HU,total,2025.0,6.0,1.28,calculated,
HU,total,2025.0,10.0,3.27,calculated,
HU,total,2025.0,11.0,10.8,calculated,
IT,total,2019.0,1.0,80.45,calculated,
IT,total,2019.0,2.0,61.68,calculated,
IT,total,2019.0,3.0,49.19,calculated,
IT,total,2019.0,4.0,35.77,calculated,
IT,total,2019.0,5.0,30.85,calculated,
IT,total,2019.0,6.0,22.52,calculated,
IT,total,2019.0,7.0,22.81,calculated,
IT,total,2019.0,8.0,17.74,calculated,
IT,total,2019.0,9.0,23.55,calculated,
IT,total,2019.0,10.0,28.25,calculated,
IT,total,2019.0,11.0,47.86,calculated,
IT,total,2019.0,12.0,62.29,calculated,
IT,total,2020.0,1.0,72.68,calculated,
IT,total,2020.0,2.0,56.6,calculated,
IT,total,2020.0,3.0,50.32,calculated,
IT,total,2020.0,4.0,27.47,calculated,
IT,total,2020.0,5.0,22.54,calculated,
IT,total,2020.0,6.0,21.91,calculated,
IT,total,2020.0,7.0,22.47,calculated,
IT,total,2020.0,8.0,17.96,calculated,
IT,total,2020.0,9.0,23.9,calculated,
IT,total,2020.0,10.0,35.05,calculated,
IT,total,2020.0,11.0,48.69,calculated,
IT,total,2020.0,12.0,65.83,calculated,
IT,total,2021.0,1.0,76.32,calculated,
IT,total,2021.0,2.0,58.53,calculated,
IT,total,2021.0,3.0,55.08,calculated,
IT,total,2021.0,4.0,40.48,calculated,
IT,total,2021.0,5.0,27.45,calculated,
IT,total,2021.0,6.0,22.53,calculated,
IT,total,2021.0,7.0,22.94,calculated,
IT,total,2021.0,8.0,18.96,calculated,
IT,total,2021.0,9.0,24.54,calculated,
IT,total,2021.0,10.0,33.41,calculated,
IT,total,2021.0,11.0,49.77,calculated,
IT,total,2021.0,12.0,70.34,calculated,
IT,total,2022.0,1.0,71.95,calculated,
IT,total,2022.0,2.0,56.2,calculated,
IT,total,2022.0,3.0,54.85,calculated,
IT,total,2022.0,4.0,34.36,calculated,
IT,total,2022.0,5.0,24.15,calculated,
IT,total,2022.0,6.0,20.46,calculated,
IT,total,2022.0,7.0,19.98,calculated,
IT,total,2022.0,8.0,15.59,calculated,
IT,total,2022.0,9.0,20.28,calculated,
IT,total,2022.0,10.0,20.99,calculated,
IT,total,2022.0,11.0,37.5,calculated,
IT,total,2022.0,12.0,52.56,calculated,
IT,total,2023.0,1.0,58.0,calculated,
IT,total,2023.0,2.0,53.41,calculated,
IT,total,2023.0,3.0,42.09,calculated,
IT,total,2023.0,4.0,30.05,calculated,
IT,total,2023.0,5.0,23.43,calculated,
IT,total,2023.0,6.0,19.86,calculated,
IT,total,2023.0,7.0,19.63,calculated,
IT,total,2023.0,8.0,15.54,calculated,
IT,total,2023.0,9.0,20.86,calculated,
IT,total,2023.0,10.0,23.83,calculated,
IT,total,2023.0,11.0,41.67,calculated,
IT,total,2023.0,12.0,53.87,calculated,
IT,total,2024.0,1.0,60.91,calculated,
IT,total,2024.0,2.0,48.31,calculated,
IT,total,2024.0,3.0,42.64,calculated,
IT,total,2024.0,4.0,29.11,calculated,
IT,total,2024.0,5.0,23.66,calculated,
IT,total,2024.0,6.0,19.98,calculated,
IT,total,2024.0,7.0,20.09,calculated,
IT,total,2024.0,8.0,15.28,calculated,
IT,total,2024.0,9.0,21.19,calculated,
IT,total,2024.0,10.0,26.02,calculated,
IT,total,2024.0,11.0,44.3,calculated,
IT,total,2024.0,12.0,58.66,calculated,
IT,total,2025.0,1.0,59.97,calculated,
IT,total,2025.0,2.0,52.37,calculated,
IT,total,2025.0,3.0,43.73,calculated,
IT,total,2025.0,4.0,28.61,calculated,
IT,total,2025.0,5.0,22.79,calculated,
IT,total,2025.0,6.0,7.26,calculated,
IT,total,2025.0,10.0,12.62,calculated,
IT,total,2025.0,11.0,43.9,calculated,
LU,total,2019.0,1.0,1.22,calculated,
LU,total,2019.0,2.0,0.97,calculated,
LU,total,2019.0,3.0,0.93,calculated,
LU,total,2019.0,4.0,0.73,calculated,
LU,total,2019.0,5.0,0.65,calculated,
LU,total,2019.0,6.0,0.47,calculated,
LU,total,2019.0,7.0,0.45,calculated,
LU,total,2019.0,8.0,0.39,calculated,
LU,total,2019.0,9.0,0.5,calculated,
LU,total,2019.0,10.0,0.69,calculated,
LU,total,2019.0,11.0,0.95,calculated,
LU,total,2019.0,12.0,0.97,calculated,
LU,total,2020.0,1.0,1.09,calculated,
LU,total,2020.0,2.0,0.96,calculated,
LU,total,2020.0,3.0,0.87,calculated,
LU,total,2020.0,4.0,0.55,calculated,
LU,total,2020.0,5.0,0.52,calculated,
LU,total,2020.0,6.0,0.42,calculated,
LU,total,2020.0,7.0,0.4,calculated,
LU,total,2020.0,8.0,0.35,calculated,
LU,total,2020.0,9.0,0.45,calculated,
LU,total,2020.0,10.0,0.71,calculated,
LU,total,2020.0,11.0,0.86,calculated,
LU,total,2020.0,12.0,0.94,calculated,
LU,total,2021.0,1.0,1.15,calculated,
LU,total,2021.0,2.0,0.94,calculated,
LU,total,2021.0,3.0,0.94,calculated,
LU,total,2021.0,4.0,0.79,calculated,
LU,total,2021.0,5.0,0.66,calculated,
LU,total,2021.0,6.0,0.42,calculated,
LU,total,2021.0,7.0,0.42,calculated,
