country,date,demand,type,source
IT,2021-10-01,5566.0,total,eurostat
LT,2021-10-01,162.5,total,eurostat
LU,2021-10-01,60.871,total,eurostat
LV,2021-10-01,75.941,total,eurostat
MT,2021-10-01,28.47,total,eurostat
NL,2021-10-01,2726.305,total,eurostat
PL,2021-10-01,1862.632,total,eurostat
PT,2021-10-01,504.971,total,eurostat
RO,2021-10-01,956.0,total,eurostat
SE,2021-10-01,90.168,total,eurostat
SI,2021-10-01,79.453,total,eurostat
SK,2021-10-01,438.182,total,eurostat
AT,2021-11-01,1074.348,total,eurostat
BE,2021-11-01,1894.9,total,eurostat
BG,2021-11-01,283.437,total,eurostat
CY,2021-11-01,0.0,total,eurostat
CZ,2021-11-01,987.937,total,eurostat
DE,2021-11-01,10146.488,total,eurostat
DK,2021-11-01,262.515,total,eurostat
EE,2021-11-01,43.5,total,eurostat
ES,2021-11-01,3474.288,total,eurostat
EU27_2020,2021-11-01,42197.037,total,eurostat
FI,2021-11-01,110.895,total,eurostat
FR,2021-11-01,4908.4,total,eurostat
GR,2021-11-01,512.628,total,eurostat
HR,2021-11-01,314.4,total,eurostat
HU,2021-11-01,1252.49,total,eurostat
IE,2021-11-01,460.122,total,eurostat
IT,2021-11-01,7633.0,total,eurostat
LT,2021-11-01,159.6,total,eurostat
LU,2021-11-01,80.727,total,eurostat
LV,2021-11-01,110.108,total,eurostat
MT,2021-11-01,25.029,total,eurostat
NL,2021-11-01,3870.735,total,eurostat
PL,2021-11-01,2102.838,total,eurostat
PT,2021-11-01,510.773,total,eurostat
RO,2021-11-01,1209.0,total,eurostat
SE,2021-11-01,102.823,total,eurostat
SI,2021-11-01,94.853,total,eurostat
SK,2021-11-01,571.203,total,eurostat
AT,2021-12-01,1169.719,total,eurostat
BE,2021-12-01,2010.1,total,eurostat
BG,2021-12-01,368.079,total,eurostat
CY,2021-12-01,0.0,total,eurostat
CZ,2021-12-01,1128.916,total,eurostat
DE,2021-12-01,11612.877,total,eurostat
DK,2021-12-01,339.59,total,eurostat
EE,2021-12-01,72.4,total,eurostat
ES,2021-12-01,3393.886,total,eurostat
EU27_2020,2021-12-01,48909.345,total,eurostat
FI,2021-12-01,254.895,total,eurostat
FR,2021-12-01,5388.731,total,eurostat
GR,2021-12-01,602.267,total,eurostat
HR,2021-12-01,327.8,total,eurostat
HU,2021-12-01,1551.927,total,eurostat
IE,2021-12-01,467.911,total,eurostat
IT,2021-12-01,9711.0,total,eurostat
LT,2021-12-01,233.9,total,eurostat
LU,2021-12-01,82.631,total,eurostat
LV,2021-12-01,180.941,total,eurostat
MT,2021-12-01,25.865,total,eurostat
NL,2021-12-01,4438.67,total,eurostat
PL,2021-12-01,2625.271,total,eurostat
PT,2021-12-01,449.873,total,eurostat
RO,2021-12-01,1543.0,total,eurostat
SE,2021-12-01,114.943,total,eurostat
SI,2021-12-01,111.515,total,eurostat
SK,2021-12-01,702.638,total,eurostat
AT,2022-01-01,1158.614,total,eurostat
BE,2022-01-01,2191.7,total,eurostat
BG,2022-01-01,387.006,total,eurostat
CY,2022-01-01,0.0,total,eurostat
CZ,2022-01-01,1123.429,total,eurostat
DE,2022-01-01,12107.641,total,eurostat
DK,2022-01-01,300.081,total,eurostat
EE,2022-01-01,60.4,total,eurostat
ES,2022-01-01,3613.996,total,eurostat
EU27_2020,2022-01-01,50201.833,total,eurostat
FI,2022-01-01,178.895,total,eurostat
FR,2022-01-01,5895.421,total,eurostat
GR,2022-01-01,573.863,total,eurostat
HR,2022-01-01,375.5,total,eurostat
HU,2022-01-01,1606.124,total,eurostat
IE,2022-01-01,518.258,total,eurostat
IT,2022-01-01,9733.0,total,eurostat
LT,2022-01-01,197.8,total,eurostat
LU,2022-01-01,94.578,total,eurostat
LV,2022-01-01,138.237,total,eurostat
MT,2022-01-01,28.881,total,eurostat
NL,2022-01-01,4494.695,total,eurostat
PL,2022-01-01,2390.306,total,eurostat
PT,2022-01-01,518.778,total,eurostat
RO,2022-01-01,1591.0,total,eurostat
SE,2022-01-01,102.173,total,eurostat
SI,2022-01-01,116.42,total,eurostat
SK,2022-01-01,705.037,total,eurostat
AT,2022-02-01,976.866,total,eurostat
BE,2022-02-01,1686.4,total,eurostat
BG,2022-02-01,317.77,total,eurostat
CY,2022-02-01,0.0,total,eurostat
CZ,2022-02-01,1123.429,total,eurostat
DE,2022-02-01,9883.82,total,eurostat
DK,2022-02-01,259.3,total,eurostat
EE,2022-02-01,49.8,total,eurostat
ES,2022-02-01,3108.162,total,eurostat
EU27_2020,2022-02-01,40504.224,total,eurostat
FI,2022-02-01,149.895,total,eurostat
FR,2022-02-01,4375.41,total,eurostat
GR,2022-02-01,496.065,total,eurostat
HR,2022-02-01,300.1,total,eurostat
HU,2022-02-01,1240.082,total,eurostat
IE,2022-02-01,402.523,total,eurostat
IT,2022-02-01,7672.0,total,eurostat
LT,2022-02-01,157.2,total,eurostat
LU,2022-02-01,75.357,total,eurostat
LV,2022-02-01,103.631,total,eurostat
MT,2022-02-01,26.451,total,eurostat
NL,2022-02-01,3603.509,total,eurostat
PL,2022-02-01,2070.959,total,eurostat
PT,2022-02-01,433.394,total,eurostat
RO,2022-02-01,1263.0,total,eurostat
SE,2022-02-01,81.744,total,eurostat
SI,2022-02-01,92.574,total,eurostat
SK,2022-02-01,554.783,total,eurostat
AT,2022-03-01,994.523,total,eurostat
BE,2022-03-01,1543.4,total,eurostat
BG,2022-03-01,350.257,total,eurostat
CY,2022-03-01,0.0,total,eurostat
CZ,2022-03-01,902.109,total,eurostat
DE,2022-03-01,9444.382,total,eurostat
DK,2022-03-01,265.736,total,eurostat
EE,2022-03-01,45.3,total,eurostat
ES,2022-03-01,3025.498,total,eurostat
EU27_2020,2022-03-01,39689.691,total,eurostat
FI,2022-03-01,162.335,total,eurostat
FR,2022-03-01,4097.12,total,eurostat
GR,2022-03-01,636.996,total,eurostat
HR,2022-03-01,268.3,total,eurostat
HU,2022-03-01,1212.987,total,eurostat
IE,2022-03-01,463.862,total,eurostat
IT,2022-03-01,7970.0,total,eurostat
LT,2022-03-01,197.9,total,eurostat
LU,2022-03-01,69.434,total,eurostat
LV,2022-03-01,93.463,total,eurostat
MT,2022-03-01,29.254,total,eurostat
NL,2022-03-01,3426.085,total,eurostat
PL,2022-03-01,2075.844,total,eurostat
PT,2022-03-01,468.95,total,eurostat
RO,2022-03-01,1247.0,total,eurostat
SE,2022-03-01,59.639,total,eurostat
SI,2022-03-01,95.77,total,eurostat
SK,2022-03-01,543.547,total,eurostat
AT,2022-04-01,707.085,total,eurostat
BE,2022-04-01,1256.6,total,eurostat
BG,2022-04-01,202.221,total,eurostat
CY,2022-04-01,0.0,total,eurostat
CZ,2022-04-01,687.827,total,eurostat
DE,2022-04-01,6966.618,total,eurostat
DK,2022-04-01,199.154,total,eurostat
EE,2022-04-01,31.1,total,eurostat
ES,2022-04-01,2374.658,total,eurostat
EU27_2020,2022-04-01,29271.615,total,eurostat
FI,2022-04-01,96.095,total,eurostat
FR,2022-04-01,3104.231,total,eurostat
GR,2022-04-01,296.18,total,eurostat
HR,2022-04-01,193.616,total,eurostat
HU,2022-04-01,847.955,total,eurostat
IE,2022-04-01,460.803,total,eurostat
IT,2022-04-01,5268.0,total,eurostat
LT,2022-04-01,152.1,total,eurostat
LU,2022-04-01,54.788,total,eurostat
LV,2022-04-01,61.101,total,eurostat
MT,2022-04-01,22.06,total,eurostat
NL,2022-04-01,2801.916,total,eurostat
PL,2022-04-01,1798.391,total,eurostat
PT,2022-04-01,415.498,total,eurostat
RO,2022-04-01,729.0,total,eurostat
SE,2022-04-01,55.012,total,eurostat
SI,2022-04-01,72.134,total,eurostat
SK,2022-04-01,417.472,total,eurostat
AT,2022-05-01,469.171,total,eurostat
BE,2022-05-01,993.3,total,eurostat
BG,2022-05-01,199.452,total,eurostat
CY,2022-05-01,0.0,total,eurostat
CZ,2022-05-01,394.307,total,eurostat
DE,2022-05-01,4325.02,total,eurostat
DK,2022-05-01,155.366,total,eurostat
EE,2022-05-01,21.4,total,eurostat
ES,2022-05-01,2310.52,total,eurostat
EU27_2020,2022-05-01,21604.011,total,eurostat
FI,2022-05-01,102.895,total,eurostat
FR,2022-05-01,1965.541,total,eurostat
GR,2022-05-01,341.81,total,eurostat
HR,2022-05-01,131.8,total,eurostat
HU,2022-05-01,432.788,total,eurostat
IE,2022-05-01,427.532,total,eurostat
IT,2022-05-01,4199.0,total,eurostat
LT,2022-05-01,141.3,total,eurostat
LU,2022-05-01,34.143,total,eurostat
LV,2022-05-01,31.573,total,eurostat
MT,2022-05-01,27.658,total,eurostat
NL,2022-05-01,2198.972,total,eurostat
PL,2022-05-01,1332.324,total,eurostat
PT,2022-05-01,453.593,total,eurostat
RO,2022-05-01,576.0,total,eurostat
SE,2022-05-01,50.222,total,eurostat
SI,2022-05-01,52.712,total,eurostat
SK,2022-05-01,235.612,total,eurostat
AT,2022-06-01,377.996,total,eurostat
BE,2022-06-01,906.1,total,eurostat
BG,2022-06-01,180.272,total,eurostat
CY,2022-06-01,0.0,total,eurostat
CZ,2022-06-01,339.706,total,eurostat
DE,2022-06-01,3491.114,total,eurostat
DK,2022-06-01,138.668,total,eurostat
EE,2022-06-01,14.8,total,eurostat
ES,2022-06-01,2620.431,total,eurostat
EU27_2020,2022-06-01,20045.344,total,eurostat
FI,2022-06-01,93.525,total,eurostat
FR,2022-06-01,1664.55,total,eurostat
GR,2022-06-01,425.52,total,eurostat
HR,2022-06-01,127.0,total,eurostat
HU,2022-06-01,383.785,total,eurostat
IE,2022-06-01,415.72,total,eurostat
IT,2022-06-01,4232.0,total,eurostat
LT,2022-06-01,145.3,total,eurostat
LU,2022-06-01,26.821,total,eurostat
LV,2022-06-01,19.099,total,eurostat
MT,2022-06-01,35.637,total,eurostat
NL,2022-06-01,2030.922,total,eurostat
PL,2022-06-01,1148.113,total,eurostat
PT,2022-06-01,460.922,total,eurostat
RO,2022-06-01,490.0,total,eurostat
SE,2022-06-01,37.205,total,eurostat
SI,2022-06-01,48.285,total,eurostat
SK,2022-06-01,191.853,total,eurostat
AT,2022-07-01,349.904,total,eurostat
BE,2022-07-01,892.0,total,eurostat
BG,2022-07-01,188.754,total,eurostat
CY,2022-07-01,0.0,total,eurostat
CZ,2022-07-01,308.607,total,eurostat
DE,2022-07-01,3679.419,total,eurostat
DK,2022-07-01,119.655,total,eurostat
EE,2022-07-01,11.3,total,eurostat
ES,2022-07-01,2773.083,total,eurostat
EU27_2020,2022-07-01,20422.202,total,eurostat
FI,2022-07-01,84.817,total,eurostat
FR,2022-07-01,1665.933,total,eurostat
GR,2022-07-01,531.106,total,eurostat
HR,2022-07-01,151.4,total,eurostat
HU,2022-07-01,397.974,total,eurostat
IE,2022-07-01,442.788,total,eurostat
IT,2022-07-01,4443.0,total,eurostat
LT,2022-07-01,95.3,total,eurostat
LU,2022-07-01,24.655,total,eurostat
LV,2022-07-01,19.119,total,eurostat
MT,2022-07-01,42.125,total,eurostat
NL,2022-07-01,1849.43,total,eurostat
PL,2022-07-01,1103.351,total,eurostat
PT,2022-07-01,501.005,total,eurostat
RO,2022-07-01,455.0,total,eurostat
SE,2022-07-01,52.581,total,eurostat
SI,2022-07-01,45.848,total,eurostat
SK,2022-07-01,194.048,total,eurostat
AT,2022-08-01,318.551,total,eurostat
BE,2022-08-01,945.8,total,eurostat
BG,2022-08-01,136.429,total,eurostat
CY,2022-08-01,0.0,total,eurostat
CZ,2022-08-01,308.331,total,eurostat
DE,2022-08-01,3017.858,total,eurostat
DK,2022-08-01,122.871,total,eurostat
EE,2022-08-01,12.6,total,eurostat
ES,2022-08-01,2528.133,total,eurostat
EU27_2020,2022-08-01,18328.087,total,eurostat
FI,2022-08-01,100.895,total,eurostat
FR,2022-08-01,1518.339,total,eurostat
GR,2022-08-01,485.549,total,eurostat
HR,2022-08-01,142.7,total,eurostat
HU,2022-08-01,345.375,total,eurostat
IE,2022-08-01,445.434,total,eurostat
IT,2022-08-01,3810.0,total,eurostat
LT,2022-08-01,55.1,total,eurostat
LU,2022-08-01,20.893,total,eurostat
LV,2022-08-01,40.963,total,eurostat
MT,2022-08-01,41.463,total,eurostat
NL,2022-08-01,1764.264,total,eurostat
PL,2022-08-01,988.722,total,eurostat
PT,2022-08-01,481.715,total,eurostat
RO,2022-08-01,435.0,total,eurostat
SE,2022-08-01,53.86,total,eurostat
SI,2022-08-01,41.859,total,eurostat
SK,2022-08-01,165.383,total,eurostat
AT,2022-09-01,470.221,total,eurostat
BE,2022-09-01,979.8,total,eurostat
BG,2022-09-01,139.42,total,eurostat
CY,2022-09-01,0.0,total,eurostat
CZ,2022-09-01,391.333,total,eurostat
DE,2022-09-01,4260.761,total,eurostat
DK,2022-09-01,132.49,total,eurostat
EE,2022-09-01,15.6,total,eurostat
ES,2022-09-01,2526.58,total,eurostat
EU27_2020,2022-09-01,20533.58,total,eurostat
FI,2022-09-01,73.817,total,eurostat
FR,2022-09-01,1915.682,total,eurostat
GR,2022-09-01,322.382,total,eurostat
HR,2022-09-01,137.5,total,eurostat
HU,2022-09-01,428.805,total,eurostat
IE,2022-09-01,396.515,total,eurostat
IT,2022-09-01,4034.0,total,eurostat
LT,2022-09-01,90.3,total,eurostat
LU,2022-09-01,31.336,total,eurostat
LV,2022-09-01,37.05,total,eurostat
MT,2022-09-01,33.683,total,eurostat
NL,2022-09-01,1835.936,total,eurostat
PL,2022-09-01,1049.966,total,eurostat
PT,2022-09-01,457.85,total,eurostat
RO,2022-09-01,493.0,total,eurostat
SE,2022-09-01,42.96,total,eurostat
SI,2022-09-01,48.379,total,eurostat
SK,2022-09-01,188.214,total,eurostat
AT,2022-10-01,556.726,total,eurostat
BE,2022-10-01,1137.8,total,eurostat
BG,2022-10-01,141.856,total,eurostat
CY,2022-10-01,0.0,total,eurostat
CZ,2022-10-01,526.65,total,eurostat
DE,2022-10-01,5039.309,total,eurostat
DK,2022-10-01,158.716,total,eurostat
EE,2022-10-01,18.5,total,eurostat
ES,2022-10-01,2532.022,total,eurostat
EU27_2020,2022-10-01,23323.187,total,eurostat
FI,2022-10-01,69.242,total,eurostat
FR,2022-10-01,2279.372,total,eurostat
GR,2022-10-01,243.618,total,eurostat
HR,2022-10-01,203.35,total,eurostat
HU,2022-10-01,545.067,total,eurostat
IE,2022-10-01,380.036,total,eurostat
IT,2022-10-01,4235.0,total,eurostat
LT,2022-10-01,91.5,total,eurostat
LU,2022-10-01,38.728,total,eurostat
LV,2022-10-01,28.512,total,eurostat
MT,2022-10-01,26.92,total,eurostat
NL,2022-10-01,2220.991,total,eurostat
PL,2022-10-01,1356.637,total,eurostat
PT,2022-10-01,449.75,total,eurostat
RO,2022-10-01,637.0,total,eurostat
SE,2022-10-01,54.708,total,eurostat
SI,2022-10-01,55.872,total,eurostat
SK,2022-10-01,295.305,total,eurostat
AT,2022-11-01,804.768,total,eurostat
BE,2022-11-01,1336.2,total,eurostat
BG,2022-11-01,222.01,total,eurostat
CY,2022-11-01,0.0,total,eurostat
CZ,2022-11-01,761.356,total,eurostat
DE,2022-11-01,7100.69,total,eurostat
DK,2022-11-01,195.077,total,eurostat
EE,2022-11-01,29.8,total,eurostat
ES,2022-11-01,2455.038,total,eurostat
EU27_2020,2022-11-01,30985.768,total,eurostat
FI,2022-11-01,78.895,total,eurostat
FR,2022-11-01,3538.257,total,eurostat
GR,2022-11-01,355.717,total,eurostat
HR,2022-11-01,234.9,total,eurostat
HU,2022-11-01,914.681,total,eurostat
IE,2022-11-01,415.088,total,eurostat
IT,2022-11-01,5578.0,total,eurostat
LT,2022-11-01,111.5,total,eurostat
LU,2022-11-01,52.876,total,eurostat
LV,2022-11-01,101.631,total,eurostat
MT,2022-11-01,35.413,total,eurostat
NL,2022-11-01,2749.837,total,eurostat
PL,2022-11-01,1895.289,total,eurostat
PT,2022-11-01,474.722,total,eurostat
RO,2022-11-01,965.0,total,eurostat
SE,2022-11-01,53.54,total,eurostat
SI,2022-11-01,78.962,total,eurostat
SK,2022-11-01,446.521,total,eurostat
AT,2022-12-01,965.238,total,eurostat
BE,2022-12-01,1868.2,total,eurostat
BG,2022-12-01,280.17,total,eurostat
CY,2022-12-01,0.0,total,eurostat
CZ,2022-12-01,973.033,total,eurostat
DE,2022-12-01,9942.489,total,eurostat
DK,2022-12-01,281.755,total,eurostat
EE,2022-12-01,42.8,total,eurostat
ES,2022-12-01,2441.447,total,eurostat
EU27_2020,2022-12-01,40776.243,total,eurostat
FI,2022-12-01,89.095,total,eurostat
FR,2022-12-01,4944.227,total,eurostat
GR,2022-12-01,463.528,total,eurostat
HR,2022-12-01,254.2,total,eurostat
HU,2022-12-01,1182.236,total,eurostat
IE,2022-12-01,519.09,total,eurostat
IT,2022-12-01,7372.0,total,eurostat
LT,2022-12-01,214.0,total,eurostat
LU,2022-12-01,69.671,total,eurostat
LV,2022-12-01,151.658,total,eurostat
MT,2022-12-01,34.637,total,eurostat
NL,2022-12-01,4017.465,total,eurostat
PL,2022-12-01,2229.949,total,eurostat
PT,2022-12-01,377.06,total,eurostat
RO,2022-12-01,1309.0,total,eurostat
SE,2022-12-01,81.701,total,eurostat
SI,2022-12-01,90.8,total,eurostat
SK,2022-12-01,580.794,total,eurostat
AT,2023-01-01,925.725,total,eurostat
BE,2023-01-01,1824.0,total,eurostat
BG,2023-01-01,259.96,total,eurostat
CY,2023-01-01,0.0,total,eurostat
CZ,2023-01-01,894.424,total,eurostat
DE,2023-01-01,11338.309,total,eurostat
DK,2023-01-01,257.569,total,eurostat
EE,2023-01-01,38.7,total,eurostat
ES,2023-01-01,2613.865,total,eurostat
EU27_2020,2023-01-01,41382.121,total,eurostat
FI,2023-01-01,131.032,total,eurostat
FR,2023-01-01,4836.159,total,eurostat
GR,2023-01-01,370.094,total,eurostat
HR,2023-01-01,268.9,total,eurostat
HU,2023-01-01,1126.55,total,eurostat
IE,2023-01-01,479.883,total,eurostat
IT,2023-01-01,7524.0,total,eurostat
LT,2023-01-01,127.2,total,eurostat
LU,2023-01-01,72.042,total,eurostat
LV,2023-01-01,105.061,total,eurostat
MT,2023-01-01,36.04,total,eurostat
NL,2023-01-01,3573.294,total,eurostat
PL,2023-01-01,2215.622,total,eurostat
PT,2023-01-01,356.663,total,eurostat
RO,2023-01-01,1295.0,total,eurostat
SE,2023-01-01,77.437,total,eurostat
SI,2023-01-01,95.114,total,eurostat
SK,2023-01-01,539.479,total,eurostat
AT,2023-02-01,805.119,total,eurostat
BE,2023-02-01,1676.1,total,eurostat
BG,2023-02-01,257.579,total,eurostat
CY,2023-02-01,0.0,total,eurostat
CZ,2023-02-01,868.612,total,eurostat
DE,2023-02-01,8974.879,total,eurostat
DK,2023-02-01,235.779,total,eurostat
EE,2023-02-01,35.1,total,eurostat
ES,2023-02-01,2996.606,total,eurostat
EU27_2020,2023-02-01,37651.179,total,eurostat
FI,2023-02-01,144.892,total,eurostat
FR,2023-02-01,4369.696,total,eurostat
GR,2023-02-01,392.443,total,eurostat
HR,2023-02-01,266.9,total,eurostat
HU,2023-02-01,1091.989,total,eurostat
IE,2023-02-01,424.24,total,eurostat
IT,2023-02-01,7071.0,total,eurostat
LT,2023-02-01,99.2,total,eurostat
LU,2023-02-01,65.506,total,eurostat
LV,2023-02-01,113.465,total,eurostat
MT,2023-02-01,29.847,total,eurostat
NL,2023-02-01,3227.56,total,eurostat
PL,2023-02-01,2072.881,total,eurostat
PT,2023-02-01,440.176,total,eurostat
RO,2023-02-01,1300.0,total,eurostat
SE,2023-02-01,68.241,total,eurostat
SI,2023-02-01,87.964,total,eurostat
SK,2023-02-01,535.404,total,eurostat
AT,2023-03-01,691.863,total,eurostat
BE,2023-03-01,1665.7,total,eurostat
BG,2023-03-01,258.94,total,eurostat
CY,2023-03-01,0.0,total,eurostat
CZ,2023-03-01,776.98,total,eurostat
DE,2023-03-01,8442.917,total,eurostat
DK,2023-03-01,242.096,total,eurostat
EE,2023-03-01,37.0,total,eurostat
ES,2023-03-01,2580.768,total,eurostat
EU27_2020,2023-03-01,34199.981,total,eurostat
FI,2023-03-01,133.752,total,eurostat
FR,2023-03-01,3786.393,total,eurostat
GR,2023-03-01,367.193,total,eurostat
HR,2023-03-01,244.5,total,eurostat
HU,2023-03-01,907.711,total,eurostat
IE,2023-03-01,482.935,total,eurostat
IT,2023-03-01,5884.0,total,eurostat
LT,2023-03-01,157.5,total,eurostat
LU,2023-03-01,63.839,total,eurostat
LV,2023-03-01,95.611,total,eurostat
MT,2023-03-01,33.099,total,eurostat
NL,2023-03-01,3289.985,total,eurostat
PL,2023-03-01,2055.487,total,eurostat
PT,2023-03-01,363.688,total,eurostat
RO,2023-03-01,1004.0,total,eurostat
SE,2023-03-01,85.51,total,eurostat
SI,2023-03-01,78.418,total,eurostat
SK,2023-03-01,470.096,total,eurostat
AT,2023-04-01,610.554,total,eurostat
BE,2023-04-01,1286.2,total,eurostat
BG,2023-04-01,211.784,total,eurostat
CY,2023-04-01,0.0,total,eurostat
CZ,2023-04-01,611.052,total,eurostat
DE,2023-04-01,6463.027,total,eurostat
DK,2023-04-01,174.049,total,eurostat
EE,2023-04-01,23.7,total,eurostat
ES,2023-04-01,2160.114,total,eurostat
EU27_2020,2023-04-01,26673.49,total,eurostat
FI,2023-04-01,77.012,total,eurostat
FR,2023-04-01,2704.045,total,eurostat
GR,2023-04-01,353.316,total,eurostat
HR,2023-04-01,208.0,total,eurostat
HU,2023-04-01,718.394,total,eurostat
IE,2023-04-01,416.127,total,eurostat
IT,2023-04-01,4621.0,total,eurostat
LT,2023-04-01,122.5,total,eurostat
LU,2023-04-01,50.075,total,eurostat
LV,2023-04-01,39.419,total,eurostat
MT,2023-04-01,31.841,total,eurostat
NL,2023-04-01,2568.354,total,eurostat
PL,2023-04-01,1663.94,total,eurostat
PT,2023-04-01,310.58,total,eurostat
RO,2023-04-01,754.0,total,eurostat
SE,2023-04-01,48.795,total,eurostat
SI,2023-04-01,69.299,total,eurostat
SK,2023-04-01,376.312,total,eurostat
AT,2023-05-01,453.41,total,eurostat
BE,2023-05-01,915.0,total,eurostat
BG,2023-05-01,149.879,total,eurostat
CY,2023-05-01,0.0,total,eurostat
CZ,2023-05-01,370.748,total,eurostat
DE,2023-05-01,4445.945,total,eurostat
DK,2023-05-01,142.193,total,eurostat
EE,2023-05-01,16.3,total,eurostat
ES,2023-05-01,2186.879,total,eurostat
EU27_2020,2023-05-01,20304.658,total,eurostat
FI,2023-05-01,139.692,total,eurostat
FR,2023-05-01,1693.354,total,eurostat
GR,2023-05-01,291.495,total,eurostat
HR,2023-05-01,158.4,total,eurostat
HU,2023-05-01,457.4,total,eurostat
IE,2023-05-01,417.426,total,eurostat
IT,2023-05-01,3814.0,total,eurostat
LT,2023-05-01,107.3,total,eurostat
LU,2023-05-01,33.502,total,eurostat
LV,2023-05-01,21.123,total,eurostat
MT,2023-05-01,34.143,total,eurostat
NL,2023-05-01,1994.583,total,eurostat
PL,2023-05-01,1275.994,total,eurostat
PT,2023-05-01,342.016,total,eurostat
RO,2023-05-01,473.0,total,eurostat
SE,2023-05-01,52.959,total,eurostat
SI,2023-05-01,58.92,total,eurostat
SK,2023-05-01,258.996,total,eurostat
AT,2023-06-01,316.697,total,eurostat
BE,2023-06-01,839.4,total,eurostat
BG,2023-06-01,144.585,total,eurostat
CY,2023-06-01,0.0,total,eurostat
CZ,2023-06-01,322.127,total,eurostat
DE,2023-06-01,3357.473,total,eurostat
DK,2023-06-01,135.169,total,eurostat
EE,2023-06-01,12.5,total,eurostat
ES,2023-06-01,2337.152,total,eurostat
EU27_2020,2023-06-01,18276.64,total,eurostat
FI,2023-06-01,99.912,total,eurostat
FR,2023-06-01,1433.547,total,eurostat
GR,2023-06-01,390.917,total,eurostat
HR,2023-06-01,127.1,total,eurostat
HU,2023-06-01,381.118,total,eurostat
IE,2023-06-01,374.764,total,eurostat
IT,2023-06-01,3649.0,total,eurostat
LT,2023-06-01,102.0,total,eurostat
LU,2023-06-01,24.088,total,eurostat
LV,2023-06-01,33.655,total,eurostat
MT,2023-06-01,33.357,total,eurostat
NL,2023-06-01,1967.922,total,eurostat
PL,2023-06-01,1133.62,total,eurostat
PT,2023-06-01,399.213,total,eurostat
RO,2023-06-01,357.0,total,eurostat
SE,2023-06-01,52.066,total,eurostat
SI,2023-06-01,50.494,total,eurostat
SK,2023-06-01,201.764,total,eurostat
AT,2023-07-01,318.051,total,eurostat
BE,2023-07-01,779.9,total,eurostat
BG,2023-07-01,178.769,total,eurostat
CY,2023-07-01,0.0,total,eurostat
CZ,2023-07-01,289.395,total,eurostat
DE,2023-07-01,3329.633,total,eurostat
DK,2023-07-01,133.81,total,eurostat
EE,2023-07-01,11.0,total,eurostat
ES,2023-07-01,2324.092,total,eurostat
EU27_2020,2023-07-01,18783.752,total,eurostat
FI,2023-07-01,112.752,total,eurostat
FR,2023-07-01,1387.517,total,eurostat
GR,2023-07-01,481.531,total,eurostat
HR,2023-07-01,174.1,total,eurostat
HU,2023-07-01,390.267,total,eurostat
IE,2023-07-01,348.304,total,eurostat
IT,2023-07-01,4278.0,total,eurostat
LT,2023-07-01,98.5,total,eurostat
LU,2023-07-01,25.065,total,eurostat
LV,2023-07-01,19.901,total,eurostat
MT,2023-07-01,40.208,total,eurostat
NL,2023-07-01,1820.812,total,eurostat
PL,2023-07-01,1112.089,total,eurostat
PT,2023-07-01,425.564,total,eurostat
RO,2023-07-01,423.0,total,eurostat
SE,2023-07-01,47.96,total,eurostat
SI,2023-07-01,44.479,total,eurostat
SK,2023-07-01,189.053,total,eurostat
AT,2023-08-01,300.256,total,eurostat
BE,2023-08-01,823.4,total,eurostat
BG,2023-08-01,167.394,total,eurostat
CY,2023-08-01,0.0,total,eurostat
CZ,2023-08-01,289.769,total,eurostat
DE,2023-08-01,3342.161,total,eurostat
DK,2023-08-01,145.914,total,eurostat
EE,2023-08-01,13.4,total,eurostat
ES,2023-08-01,2239.51,total,eurostat
EU27_2020,2023-08-01,17920.236,total,eurostat
FI,2023-08-01,134.27,total,eurostat
FR,2023-08-01,1280.547,total,eurostat
GR,2023-08-01,418.995,total,eurostat
HR,2023-08-01,172.1,total,eurostat
HU,2023-08-01,356.838,total,eurostat
IE,2023-08-01,345.176,total,eurostat
IT,2023-08-01,3413.0,total,eurostat
LT,2023-08-01,111.4,total,eurostat
LU,2023-08-01,22.131,total,eurostat
LV,2023-08-01,37.575,total,eurostat
MT,2023-08-01,40.803,total,eurostat
NL,2023-08-01,2029.321,total,eurostat
PL,2023-08-01,1204.108,total,eurostat
PT,2023-08-01,375.507,total,eurostat
RO,2023-08-01,407.0,total,eurostat
SE,2023-08-01,50.942,total,eurostat
SI,2023-08-01,40.347,total,eurostat
SK,2023-08-01,158.372,total,eurostat
AT,2023-09-01,362.711,total,eurostat
BE,2023-09-01,836.3,total,eurostat
BG,2023-09-01,178.318,total,eurostat
CY,2023-09-01,0.0,total,eurostat
CZ,2023-09-01,310.241,total,eurostat
DE,2023-09-01,3601.035,total,eurostat
DK,2023-09-01,131.144,total,eurostat
EE,2023-09-01,12.6,total,eurostat
ES,2023-09-01,2335.928,total,eurostat
EU27_2020,2023-09-01,19332.473,total,eurostat
FI,2023-09-01,116.01,total,eurostat
FR,2023-09-01,1401.895,total,eurostat
GR,2023-09-01,407.046,total,eurostat
HR,2023-09-01,174.0,total,eurostat
HU,2023-09-01,382.487,total,eurostat
IE,2023-09-01,345.847,total,eurostat
IT,2023-09-01,4146.0,total,eurostat
LT,2023-09-01,124.7,total,eurostat
LU,2023-09-01,26.14,total,eurostat
LV,2023-09-01,46.116,total,eurostat
MT,2023-09-01,37.613,total,eurostat
NL,2023-09-01,2030.057,total,eurostat
PL,2023-09-01,1217.559,total,eurostat
