,country,date,demand,type,source
367423,GR,2023-06-30 00:00:00,140730120.0,total,eurostat
367424,GR,2023-07-01 00:00:00,167759187.0967742,total,eurostat
367425,GR,2023-07-02 00:00:00,167759187.0967742,total,eurostat
367426,GR,2023-07-03 00:00:00,167759187.0967742,total,eurostat
367427,GR,2023-07-04 00:00:00,167759187.0967742,total,eurostat
367428,GR,2023-07-05 00:00:00,167759187.0967742,total,eurostat
367429,GR,2023-07-06 00:00:00,167759187.0967742,total,eurostat
367430,GR,2023-07-07 00:00:00,167759187.0967742,total,eurostat
367431,GR,2023-07-08 00:00:00,167759187.0967742,total,eurostat
367432,GR,2023-07-09 00:00:00,167759187.0967742,total,eurostat
367433,GR,2023-07-10 00:00:00,167759187.0967742,total,eurostat
367434,GR,2023-07-11 00:00:00,167759187.0967742,total,eurostat
367435,GR,2023-07-12 00:00:00,167759187.0967742,total,eurostat
367436,GR,2023-07-13 00:00:00,167759187.0967742,total,eurostat
367437,GR,2023-07-14 00:00:00,167759187.0967742,total,eurostat
367438,GR,2023-07-15 00:00:00,167759187.0967742,total,eurostat
367439,GR,2023-07-16 00:00:00,167759187.0967742,total,eurostat
367440,GR,2023-07-17 00:00:00,167759187.0967742,total,eurostat
367441,GR,2023-07-18 00:00:00,167759187.0967742,total,eurostat
367442,GR,2023-07-19 00:00:00,167759187.0967742,total,eurostat
367443,GR,2023-07-20 00:00:00,167759187.0967742,total,eurostat
367444,GR,2023-07-21 00:00:00,167759187.0967742,total,eurostat
367445,GR,2023-07-22 00:00:00,167759187.0967742,total,eurostat
367446,GR,2023-07-23 00:00:00,167759187.0967742,total,eurostat
367447,GR,2023-07-24 00:00:00,167759187.0967742,total,eurostat
367448,GR,2023-07-25 00:00:00,167759187.0967742,total,eurostat
367449,GR,2023-07-26 00:00:00,167759187.0967742,total,eurostat
367450,GR,2023-07-27 00:00:00,167759187.0967742,total,eurostat
367451,GR,2023-07-28 00:00:00,167759187.0967742,total,eurostat
367452,GR,2023-07-29 00:00:00,167759187.0967742,total,eurostat
367453,GR,2023-07-30 00:00:00,167759187.0967742,total,eurostat
367454,GR,2023-07-31 00:00:00,167759187.0967742,total,eurostat
367455,GR,2023-08-01 00:00:00,145972451.6129032,total,eurostat
367456,GR,2023-08-02 00:00:00,145972451.6129032,total,eurostat
367457,GR,2023-08-03 00:00:00,145972451.6129032,total,eurostat
367458,GR,2023-08-04 00:00:00,145972451.6129032,total,eurostat
367459,GR,2023-08-05 00:00:00,145972451.6129032,total,eurostat
367460,GR,2023-08-06 00:00:00,145972451.6129032,total,eurostat
367461,GR,2023-08-07 00:00:00,145972451.6129032,total,eurostat
367462,GR,2023-08-08 00:00:00,145972451.6129032,total,eurostat
367463,GR,2023-08-09 00:00:00,145972451.6129032,total,eurostat
367464,GR,2023-08-10 00:00:00,145972451.6129032,total,eurostat
367465,GR,2023-08-11 00:00:00,145972451.6129032,total,eurostat
367466,GR,2023-08-12 00:00:00,145972451.6129032,total,eurostat
367467,GR,2023-08-13 00:00:00,145972451.6129032,total,eurostat
367468,GR,2023-08-14 00:00:00,145972451.6129032,total,eurostat
367469,GR,2023-08-15 00:00:00,145972451.6129032,total,eurostat
367470,GR,2023-08-16 00:00:00,145972451.6129032,total,eurostat
367471,GR,2023-08-17 00:00:00,145972451.6129032,total,eurostat
367472,GR,2023-08-18 00:00:00,145972451.6129032,total,eurostat
367473,GR,2023-08-19 00:00:00,145972451.6129032,total,eurostat
367474,GR,2023-08-20 00:00:00,145972451.6129032,total,eurostat
367475,GR,2023-08-21 00:00:00,145972451.6129032,total,eurostat
367476,GR,2023-08-22 00:00:00,145972451.6129032,total,eurostat
367477,GR,2023-08-23 00:00:00,145972451.6129032,total,eurostat
367478,GR,2023-08-24 00:00:00,145972451.6129032,total,eurostat
367479,GR,2023-08-25 00:00:00,145972451.6129032,total,eurostat
367480,GR,2023-08-26 00:00:00,145972451.6129032,total,eurostat
367481,GR,2023-08-27 00:00:00,145972451.6129032,total,eurostat
367482,GR,2023-08-28 00:00:00,145972451.6129032,total,eurostat
367483,GR,2023-08-29 00:00:00,145972451.6129032,total,eurostat
367484,GR,2023-08-30 00:00:00,145972451.6129032,total,eurostat
367485,GR,2023-08-31 00:00:00,145972451.6129032,total,eurostat
367486,GR,2023-09-01 00:00:00,146536560.0,total,eurostat
367487,GR,2023-09-02 00:00:00,146536560.0,total,eurostat
367488,GR,2023-09-03 00:00:00,146536560.0,total,eurostat
367489,GR,2023-09-04 00:00:00,146536560.0,total,eurostat
367490,GR,2023-09-05 00:00:00,146536560.0,total,eurostat
367491,GR,2023-09-06 00:00:00,146536560.0,total,eurostat
367492,GR,2023-09-07 00:00:00,146536560.0,total,eurostat
367493,GR,2023-09-08 00:00:00,146536560.0,total,eurostat
367494,GR,2023-09-09 00:00:00,146536560.0,total,eurostat
367495,GR,2023-09-10 00:00:00,146536560.0,total,eurostat
367496,GR,2023-09-11 00:00:00,146536560.0,total,eurostat
367497,GR,2023-09-12 00:00:00,146536560.0,total,eurostat
367498,GR,2023-09-13 00:00:00,146536560.0,total,eurostat
367499,GR,2023-09-14 00:00:00,146536560.0,total,eurostat
367500,GR,2023-09-15 00:00:00,146536560.0,total,eurostat
367501,GR,2023-09-16 00:00:00,146536560.0,total,eurostat
367502,GR,2023-09-17 00:00:00,146536560.0,total,eurostat
367503,GR,2023-09-18 00:00:00,146536560.0,total,eurostat
367504,GR,2023-09-19 00:00:00,146536560.0,total,eurostat
367505,GR,2023-09-20 00:00:00,146536560.0,total,eurostat
367506,GR,2023-09-21 00:00:00,146536560.0,total,eurostat
367507,GR,2023-09-22 00:00:00,146536560.0,total,eurostat
367508,GR,2023-09-23 00:00:00,146536560.0,total,eurostat
367509,GR,2023-09-24 00:00:00,146536560.0,total,eurostat
367510,GR,2023-09-25 00:00:00,146536560.0,total,eurostat
367511,GR,2023-09-26 00:00:00,146536560.0,total,eurostat
367512,GR,2023-09-27 00:00:00,146536560.0,total,eurostat
367513,GR,2023-09-28 00:00:00,146536560.0,total,eurostat
367514,GR,2023-09-29 00:00:00,146536560.0,total,eurostat
367515,GR,2023-09-30 00:00:00,146536560.0,total,eurostat
367516,GR,2023-10-01 00:00:00,138167883.87096775,total,eurostat
367517,GR,2023-10-02 00:00:00,138167883.87096775,total,eurostat
367518,GR,2023-10-03 00:00:00,138167883.87096775,total,eurostat
367519,GR,2023-10-04 00:00:00,138167883.87096775,total,eurostat
367520,GR,2023-10-05 00:00:00,138167883.87096775,total,eurostat
367521,GR,2023-10-06 00:00:00,138167883.87096775,total,eurostat
367522,GR,2023-10-07 00:00:00,138167883.87096775,total,eurostat
367523,GR,2023-10-08 00:00:00,138167883.87096775,total,eurostat
367524,GR,2023-10-09 00:00:00,138167883.87096775,total,eurostat
367525,GR,2023-10-10 00:00:00,138167883.87096775,total,eurostat
367526,GR,2023-10-11 00:00:00,138167883.87096775,total,eurostat
367527,GR,2023-10-12 00:00:00,138167883.87096775,total,eurostat
367528,GR,2023-10-13 00:00:00,138167883.87096775,total,eurostat
367529,GR,2023-10-14 00:00:00,138167883.87096775,total,eurostat
367530,GR,2023-10-15 00:00:00,138167883.87096775,total,eurostat
367531,GR,2023-10-16 00:00:00,138167883.87096775,total,eurostat
367532,GR,2023-10-17 00:00:00,138167883.87096775,total,eurostat
367533,GR,2023-10-18 00:00:00,138167883.87096775,total,eurostat
367534,GR,2023-10-19 00:00:00,138167883.87096775,total,eurostat
367535,GR,2023-10-20 00:00:00,138167883.87096775,total,eurostat
367536,GR,2023-10-21 00:00:00,138167883.87096775,total,eurostat
367537,GR,2023-10-22 00:00:00,138167883.87096775,total,eurostat
367538,GR,2023-10-23 00:00:00,138167883.87096775,total,eurostat
367539,GR,2023-10-24 00:00:00,138167883.87096775,total,eurostat
367540,GR,2023-10-25 00:00:00,138167883.87096775,total,eurostat
367541,GR,2023-10-26 00:00:00,138167883.87096775,total,eurostat
367542,GR,2023-10-27 00:00:00,138167883.87096775,total,eurostat
367543,GR,2023-10-28 00:00:00,138167883.87096775,total,eurostat
367544,GR,2023-10-29 00:00:00,138167883.87096775,total,eurostat
367545,GR,2023-10-30 00:00:00,138167883.87096775,total,eurostat
367546,GR,2023-10-31 00:00:00,138167883.87096775,total,eurostat
367547,GR,2023-11-01 00:00:00,121013640.00000001,total,eurostat
367548,GR,2023-11-02 00:00:00,121013640.00000001,total,eurostat
367549,GR,2023-11-03 00:00:00,121013640.00000001,total,eurostat
367550,GR,2023-11-04 00:00:00,121013640.00000001,total,eurostat
367551,GR,2023-11-05 00:00:00,121013640.00000001,total,eurostat
367552,GR,2023-11-06 00:00:00,121013640.00000001,total,eurostat
367553,GR,2023-11-07 00:00:00,121013640.00000001,total,eurostat
367554,GR,2023-11-08 00:00:00,121013640.00000001,total,eurostat
367555,GR,2023-11-09 00:00:00,121013640.00000001,total,eurostat
367556,GR,2023-11-10 00:00:00,121013640.00000001,total,eurostat
367557,GR,2023-11-11 00:00:00,121013640.00000001,total,eurostat
367558,GR,2023-11-12 00:00:00,121013640.00000001,total,eurostat
367559,GR,2023-11-13 00:00:00,121013640.00000001,total,eurostat
367560,GR,2023-11-14 00:00:00,121013640.00000001,total,eurostat
367561,GR,2023-11-15 00:00:00,121013640.00000001,total,eurostat
367562,GR,2023-11-16 00:00:00,121013640.00000001,total,eurostat
367563,GR,2023-11-17 00:00:00,121013640.00000001,total,eurostat
367564,GR,2023-11-18 00:00:00,121013640.00000001,total,eurostat
367565,GR,2023-11-19 00:00:00,121013640.00000001,total,eurostat
367566,GR,2023-11-20 00:00:00,121013640.00000001,total,eurostat
367567,GR,2023-11-21 00:00:00,121013640.00000001,total,eurostat
367568,GR,2023-11-22 00:00:00,121013640.00000001,total,eurostat
367569,GR,2023-11-23 00:00:00,121013640.00000001,total,eurostat
367570,GR,2023-11-24 00:00:00,121013640.00000001,total,eurostat
367571,GR,2023-11-25 00:00:00,121013640.00000001,total,eurostat
367572,GR,2023-11-26 00:00:00,121013640.00000001,total,eurostat
367573,GR,2023-11-27 00:00:00,121013640.00000001,total,eurostat
367574,GR,2023-11-28 00:00:00,121013640.00000001,total,eurostat
367575,GR,2023-11-29 00:00:00,121013640.00000001,total,eurostat
367576,GR,2023-11-30 00:00:00,121013640.00000001,total,eurostat
367577,GR,2023-12-01 00:00:00,155038180.64516127,total,eurostat
367578,GR,2023-12-02 00:00:00,155038180.64516127,total,eurostat
367579,GR,2023-12-03 00:00:00,155038180.64516127,total,eurostat
367580,GR,2023-12-04 00:00:00,155038180.64516127,total,eurostat
367581,GR,2023-12-05 00:00:00,155038180.64516127,total,eurostat
367582,GR,2023-12-06 00:00:00,155038180.64516127,total,eurostat
367583,GR,2023-12-07 00:00:00,155038180.64516127,total,eurostat
367584,GR,2023-12-08 00:00:00,155038180.64516127,total,eurostat
367585,GR,2023-12-09 00:00:00,155038180.64516127,total,eurostat
367586,GR,2023-12-10 00:00:00,155038180.64516127,total,eurostat
367587,GR,2023-12-11 00:00:00,155038180.64516127,total,eurostat
367588,GR,2023-12-12 00:00:00,155038180.64516127,total,eurostat
367589,GR,2023-12-13 00:00:00,155038180.64516127,total,eurostat
367590,GR,2023-12-14 00:00:00,155038180.64516127,total,eurostat
367591,GR,2023-12-15 00:00:00,155038180.64516127,total,eurostat
367592,GR,2023-12-16 00:00:00,155038180.64516127,total,eurostat
367593,GR,2023-12-17 00:00:00,155038180.64516127,total,eurostat
367594,GR,2023-12-18 00:00:00,155038180.64516127,total,eurostat
367595,GR,2023-12-19 00:00:00,155038180.64516127,total,eurostat
367596,GR,2023-12-20 00:00:00,155038180.64516127,total,eurostat
367597,GR,2023-12-21 00:00:00,155038180.64516127,total,eurostat
367598,GR,2023-12-22 00:00:00,155038180.64516127,total,eurostat
367599,GR,2023-12-23 00:00:00,155038180.64516127,total,eurostat
367600,GR,2023-12-24 00:00:00,155038180.64516127,total,eurostat
367601,GR,2023-12-25 00:00:00,155038180.64516127,total,eurostat
367602,GR,2023-12-26 00:00:00,155038180.64516127,total,eurostat
367603,GR,2023-12-27 00:00:00,155038180.64516127,total,eurostat
367604,GR,2023-12-28 00:00:00,155038180.64516127,total,eurostat
367605,GR,2023-12-29 00:00:00,155038180.64516127,total,eurostat
367606,GR,2023-12-30 00:00:00,155038180.64516127,total,eurostat
367607,GR,2023-12-31 00:00:00,155038180.64516127,total,eurostat
367608,GR,2024-01-01 00:00:00,193091458.06451616,total,eurostat
367609,GR,2024-01-02 00:00:00,193091458.06451616,total,eurostat
367610,GR,2024-01-03 00:00:00,193091458.06451616,total,eurostat
367611,GR,2024-01-04 00:00:00,193091458.06451616,total,eurostat
367612,GR,2024-01-05 00:00:00,193091458.06451616,total,eurostat
367613,GR,2024-01-06 00:00:00,193091458.06451616,total,eurostat
367614,GR,2024-01-07 00:00:00,193091458.06451616,total,eurostat
367615,GR,2024-01-08 00:00:00,193091458.06451616,total,eurostat
367616,GR,2024-01-09 00:00:00,193091458.06451616,total,eurostat
367617,GR,2024-01-10 00:00:00,193091458.06451616,total,eurostat
367618,GR,2024-01-11 00:00:00,193091458.06451616,total,eurostat
367619,GR,2024-01-12 00:00:00,193091458.06451616,total,eurostat
367620,GR,2024-01-13 00:00:00,193091458.06451616,total,eurostat
367621,GR,2024-01-14 00:00:00,193091458.06451616,total,eurostat
367622,GR,2024-01-15 00:00:00,193091458.06451616,total,eurostat
367623,GR,2024-01-16 00:00:00,193091458.06451616,total,eurostat
367624,GR,2024-01-17 00:00:00,193091458.06451616,total,eurostat
367625,GR,2024-01-18 00:00:00,193091458.06451616,total,eurostat
367626,GR,2024-01-19 00:00:00,193091458.06451616,total,eurostat
367627,GR,2024-01-20 00:00:00,193091458.06451616,total,eurostat
367628,GR,2024-01-21 00:00:00,193091458.06451616,total,eurostat
367629,GR,2024-01-22 00:00:00,193091458.06451616,total,eurostat
367630,GR,2024-01-23 00:00:00,193091458.06451616,total,eurostat
367631,GR,2024-01-24 00:00:00,193091458.06451616,total,eurostat
367632,GR,2024-01-25 00:00:00,193091458.06451616,total,eurostat
367633,GR,2024-01-26 00:00:00,193091458.06451616,total,eurostat
367634,GR,2024-01-27 00:00:00,193091458.06451616,total,eurostat
367635,GR,2024-01-28 00:00:00,193091458.06451616,total,eurostat
367636,GR,2024-01-29 00:00:00,193091458.06451616,total,eurostat
367637,GR,2024-01-30 00:00:00,193091458.06451616,total,eurostat
367638,GR,2024-01-31 00:00:00,193091458.06451616,total,eurostat
367639,GR,2024-02-01 00:00:00,166864468.96551725,total,eurostat
367640,GR,2024-02-02 00:00:00,166864468.96551725,total,eurostat
367641,GR,2024-02-03 00:00:00,166864468.96551725,total,eurostat
367642,GR,2024-02-04 00:00:00,166864468.96551725,total,eurostat
367643,GR,2024-02-05 00:00:00,166864468.96551725,total,eurostat
367644,GR,2024-02-06 00:00:00,166864468.96551725,total,eurostat
367645,GR,2024-02-07 00:00:00,166864468.96551725,total,eurostat
367646,GR,2024-02-08 00:00:00,166864468.96551725,total,eurostat
367647,GR,2024-02-09 00:00:00,166864468.96551725,total,eurostat
367648,GR,2024-02-10 00:00:00,166864468.96551725,total,eurostat
367649,GR,2024-02-11 00:00:00,166864468.96551725,total,eurostat
367650,GR,2024-02-12 00:00:00,166864468.96551725,total,eurostat
367651,GR,2024-02-13 00:00:00,166864468.96551725,total,eurostat
367652,GR,2024-02-14 00:00:00,166864468.96551725,total,eurostat
367653,GR,2024-02-15 00:00:00,166864468.96551725,total,eurostat
367654,GR,2024-02-16 00:00:00,166864468.96551725,total,eurostat
367655,GR,2024-02-17 00:00:00,166864468.96551725,total,eurostat
367656,GR,2024-02-18 00:00:00,166864468.96551725,total,eurostat
367657,GR,2024-02-19 00:00:00,166864468.96551725,total,eurostat
367658,GR,2024-02-20 00:00:00,166864468.96551725,total,eurostat
367659,GR,2024-02-21 00:00:00,166864468.96551725,total,eurostat
367660,GR,2024-02-22 00:00:00,166864468.96551725,total,eurostat
367661,GR,2024-02-23 00:00:00,166864468.96551725,total,eurostat
367662,GR,2024-02-24 00:00:00,166864468.96551725,total,eurostat
367663,GR,2024-02-25 00:00:00,166864468.96551725,total,eurostat
367664,GR,2024-02-26 00:00:00,166864468.96551725,total,eurostat
367665,GR,2024-02-27 00:00:00,166864468.96551725,total,eurostat
367666,GR,2024-02-28 00:00:00,166864468.96551725,total,eurostat
367667,GR,2024-02-29 00:00:00,166864468.96551725,total,eurostat
367668,GR,2024-03-01 00:00:00,169030451.6129032,total,eurostat
367669,GR,2024-03-02 00:00:00,169030451.6129032,total,eurostat
367670,GR,2024-03-03 00:00:00,169030451.6129032,total,eurostat
367671,GR,2024-03-04 00:00:00,169030451.6129032,total,eurostat
367672,GR,2024-03-05 00:00:00,169030451.6129032,total,eurostat
367673,GR,2024-03-06 00:00:00,169030451.6129032,total,eurostat
367674,GR,2024-03-07 00:00:00,169030451.6129032,total,eurostat
367675,GR,2024-03-08 00:00:00,169030451.6129032,total,eurostat
367676,GR,2024-03-09 00:00:00,169030451.6129032,total,eurostat
367677,GR,2024-03-10 00:00:00,169030451.6129032,total,eurostat
367678,GR,2024-03-11 00:00:00,169030451.6129032,total,eurostat
367679,GR,2024-03-12 00:00:00,169030451.6129032,total,eurostat
367680,GR,2024-03-13 00:00:00,169030451.6129032,total,eurostat
367681,GR,2024-03-14 00:00:00,169030451.6129032,total,eurostat
367682,GR,2024-03-15 00:00:00,169030451.6129032,total,eurostat
367683,GR,2024-03-16 00:00:00,169030451.6129032,total,eurostat
367684,GR,2024-03-17 00:00:00,169030451.6129032,total,eurostat
367685,GR,2024-03-18 00:00:00,169030451.6129032,total,eurostat
367686,GR,2024-03-19 00:00:00,169030451.6129032,total,eurostat
367687,GR,2024-03-20 00:00:00,169030451.6129032,total,eurostat
367688,GR,2024-03-21 00:00:00,169030451.6129032,total,eurostat
367689,GR,2024-03-22 00:00:00,169030451.6129032,total,eurostat
367690,GR,2024-03-23 00:00:00,169030451.6129032,total,eurostat
367691,GR,2024-03-24 00:00:00,169030451.6129032,total,eurostat
367692,GR,2024-03-25 00:00:00,169030451.6129032,total,eurostat
367693,GR,2024-03-26 00:00:00,169030451.6129032,total,eurostat
367694,GR,2024-03-27 00:00:00,169030451.6129032,total,eurostat
367695,GR,2024-03-28 00:00:00,169030451.6129032,total,eurostat
367696,GR,2024-03-29 00:00:00,169030451.6129032,total,eurostat
367697,GR,2024-03-30 00:00:00,169030451.6129032,total,eurostat
367698,GR,2024-03-31 00:00:00,169030451.6129032,total,eurostat
367699,GR,2024-04-01 00:00:00,139245480.0,total,eurostat
367700,GR,2024-04-02 00:00:00,139245480.0,total,eurostat
367701,GR,2024-04-03 00:00:00,139245480.0,total,eurostat
367702,GR,2024-04-04 00:00:00,139245480.0,total,eurostat
367703,GR,2024-04-05 00:00:00,139245480.0,total,eurostat
367704,GR,2024-04-06 00:00:00,139245480.0,total,eurostat
367705,GR,2024-04-07 00:00:00,139245480.0,total,eurostat
367706,GR,2024-04-08 00:00:00,139245480.0,total,eurostat
367707,GR,2024-04-09 00:00:00,139245480.0,total,eurostat
367708,GR,2024-04-10 00:00:00,139245480.0,total,eurostat
367709,GR,2024-04-11 00:00:00,139245480.0,total,eurostat
367710,GR,2024-04-12 00:00:00,139245480.0,total,eurostat
367711,GR,2024-04-13 00:00:00,139245480.0,total,eurostat
367712,GR,2024-04-14 00:00:00,139245480.0,total,eurostat
367713,GR,2024-04-15 00:00:00,139245480.0,total,eurostat
367714,GR,2024-04-16 00:00:00,139245480.0,total,eurostat
367715,GR,2024-04-17 00:00:00,139245480.0,total,eurostat
367716,GR,2024-04-18 00:00:00,139245480.0,total,eurostat
367717,GR,2024-04-19 00:00:00,139245480.0,total,eurostat
367718,GR,2024-04-20 00:00:00,139245480.0,total,eurostat
367719,GR,2024-04-21 00:00:00,139245480.0,total,eurostat
367720,GR,2024-04-22 00:00:00,139245480.0,total,eurostat
367721,GR,2024-04-23 00:00:00,139245480.0,total,eurostat
367722,GR,2024-04-24 00:00:00,139245480.0,total,eurostat
367723,GR,2024-04-25 00:00:00,139245480.0,total,eurostat
367724,GR,2024-04-26 00:00:00,139245480.0,total,eurostat
367725,GR,2024-04-27 00:00:00,139245480.0,total,eurostat
367726,GR,2024-04-28 00:00:00,139245480.0,total,eurostat
367727,GR,2024-04-29 00:00:00,139245480.0,total,eurostat
367728,GR,2024-04-30 00:00:00,139245480.0,total,eurostat
367729,GR,2024-05-01 00:00:00,158415793.54838708,total,eurostat
367730,GR,2024-05-02 00:00:00,158415793.54838708,total,eurostat
367731,GR,2024-05-03 00:00:00,158415793.54838708,total,eurostat
367732,GR,2024-05-04 00:00:00,158415793.54838708,total,eurostat
367733,GR,2024-05-05 00:00:00,158415793.54838708,total,eurostat
367734,GR,2024-05-06 00:00:00,158415793.54838708,total,eurostat
367735,GR,2024-05-07 00:00:00,158415793.54838708,total,eurostat
367736,GR,2024-05-08 00:00:00,158415793.54838708,total,eurostat
367737,GR,2024-05-09 00:00:00,158415793.54838708,total,eurostat
367738,GR,2024-05-10 00:00:00,158415793.54838708,total,eurostat
367739,GR,2024-05-11 00:00:00,158415793.54838708,total,eurostat
367740,GR,2024-05-12 00:00:00,158415793.54838708,total,eurostat
367741,GR,2024-05-13 00:00:00,158415793.54838708,total,eurostat
367742,GR,2024-05-14 00:00:00,158415793.54838708,total,eurostat
367743,GR,2024-05-15 00:00:00,158415793.54838708,total,eurostat
367744,GR,2024-05-16 00:00:00,158415793.54838708,total,eurostat
367745,GR,2024-05-17 00:00:00,158415793.54838708,total,eurostat
367746,GR,2024-05-18 00:00:00,158415793.54838708,total,eurostat
367747,GR,2024-05-19 00:00:00,158415793.54838708,total,eurostat
367748,GR,2024-05-20 00:00:00,158415793.54838708,total,eurostat
367749,GR,2024-05-21 00:00:00,158415793.54838708,total,eurostat
367750,GR,2024-05-22 00:00:00,158415793.54838708,total,eurostat
367751,GR,2024-05-23 00:00:00,158415793.54838708,total,eurostat
367752,GR,2024-05-24 00:00:00,158415793.54838708,total,eurostat
367753,GR,2024-05-25 00:00:00,158415793.54838708,total,eurostat
367754,GR,2024-05-26 00:00:00,158415793.54838708,total,eurostat
367755,GR,2024-05-27 00:00:00,158415793.54838708,total,eurostat
367756,GR,2024-05-28 00:00:00,158415793.54838708,total,eurostat
367757,GR,2024-05-29 00:00:00,158415793.54838708,total,eurostat
367758,GR,2024-05-30 00:00:00,158415793.54838708,total,eurostat
367759,GR,2024-05-31 00:00:00,158415793.54838708,total,eurostat
367760,GR,2024-06-01 00:00:00,177822360.0,total,eurostat
367761,GR,2024-06-02 00:00:00,177822360.0,total,eurostat
367762,GR,2024-06-03 00:00:00,177822360.0,total,eurostat
367763,GR,2024-06-04 00:00:00,177822360.0,total,eurostat
367764,GR,2024-06-05 00:00:00,177822360.0,total,eurostat
367765,GR,2024-06-06 00:00:00,177822360.0,total,eurostat
367766,GR,2024-06-07 00:00:00,177822360.0,total,eurostat
367767,GR,2024-06-08 00:00:00,177822360.0,total,eurostat
367768,GR,2024-06-09 00:00:00,177822360.0,total,eurostat
367769,GR,2024-06-10 00:00:00,177822360.0,total,eurostat
367770,GR,2024-06-11 00:00:00,177822360.0,total,eurostat
367771,GR,2024-06-12 00:00:00,177822360.0,total,eurostat
367772,GR,2024-06-13 00:00:00,177822360.0,total,eurostat
367773,GR,2024-06-14 00:00:00,177822360.0,total,eurostat
367774,GR,2024-06-15 00:00:00,177822360.0,total,eurostat
367775,GR,2024-06-16 00:00:00,177822360.0,total,eurostat
367776,GR,2024-06-17 00:00:00,177822360.0,total,eurostat
367777,GR,2024-06-18 00:00:00,177822360.0,total,eurostat
367778,GR,2024-06-19 00:00:00,177822360.0,total,eurostat
367779,GR,2024-06-20 00:00:00,177822360.0,total,eurostat
367780,GR,2024-06-21 00:00:00,177822360.0,total,eurostat
367781,GR,2024-06-22 00:00:00,177822360.0,total,eurostat
367782,GR,2024-06-23 00:00:00,177822360.0,total,eurostat
367783,GR,2024-06-24 00:00:00,177822360.0,total,eurostat
367784,GR,2024-06-25 00:00:00,177822360.0,total,eurostat
367785,GR,2024-06-26 00:00:00,177822360.0,total,eurostat
367786,GR,2024-06-27 00:00:00,177822360.0,total,eurostat
367787,GR,2024-06-28 00:00:00,177822360.0,total,eurostat
367788,GR,2024-06-29 00:00:00,177822360.0,total,eurostat
367789,GR,2024-06-30 00:00:00,177822360.0,total,eurostat
367790,GR,2024-07-01 00:00:00,198442335.48387095,total,eurostat
367791,GR,2024-07-02 00:00:00,198442335.48387095,total,eurostat
367792,GR,2024-07-03 00:00:00,198442335.48387095,total,eurostat
367793,GR,2024-07-04 00:00:00,198442335.48387095,total,eurostat
367794,GR,2024-07-05 00:00:00,198442335.48387095,total,eurostat
367795,GR,2024-07-06 00:00:00,198442335.48387095,total,eurostat
367796,GR,2024-07-07 00:00:00,198442335.48387095,total,eurostat
367797,GR,2024-07-08 00:00:00,198442335.48387095,total,eurostat
367798,GR,2024-07-09 00:00:00,198442335.48387095,total,eurostat
367799,GR,2024-07-10 00:00:00,198442335.48387095,total,eurostat
367800,GR,2024-07-11 00:00:00,198442335.48387095,total,eurostat
367801,GR,2024-07-12 00:00:00,198442335.48387095,total,eurostat
367802,GR,2024-07-13 00:00:00,198442335.48387095,total,eurostat
367803,GR,2024-07-14 00:00:00,198442335.48387095,total,eurostat
367804,GR,2024-07-15 00:00:00,198442335.48387095,total,eurostat
367805,GR,2024-07-16 00:00:00,198442335.48387095,total,eurostat
367806,GR,2024-07-17 00:00:00,198442335.48387095,total,eurostat
367807,GR,2024-07-18 00:00:00,198442335.48387095,total,eurostat
367808,GR,2024-07-19 00:00:00,198442335.48387095,total,eurostat
367809,GR,2024-07-20 00:00:00,198442335.48387095,total,eurostat
367810,GR,2024-07-21 00:00:00,198442335.48387095,total,eurostat
367811,GR,2024-07-22 00:00:00,198442335.48387095,total,eurostat
367812,GR,2024-07-23 00:00:00,198442335.48387095,total,eurostat
367813,GR,2024-07-24 00:00:00,198442335.48387095,total,eurostat
367814,GR,2024-07-25 00:00:00,198442335.48387095,total,eurostat
367815,GR,2024-07-26 00:00:00,198442335.48387095,total,eurostat
367816,GR,2024-07-27 00:00:00,198442335.48387095,total,eurostat
367817,GR,2024-07-28 00:00:00,198442335.48387095,total,eurostat
367818,GR,2024-07-29 00:00:00,198442335.48387095,total,eurostat
367819,GR,2024-07-30 00:00:00,198442335.48387095,total,eurostat
367820,GR,2024-07-31 00:00:00,198442335.48387095,total,eurostat
367821,GR,2024-08-01 00:00:00,183574219.35483873,total,eurostat
367822,GR,2024-08-02 00:00:00,183574219.35483873,total,eurostat
367823,GR,2024-08-03 00:00:00,183574219.35483873,total,eurostat
367824,GR,2024-08-04 00:00:00,183574219.35483873,total,eurostat
367825,GR,2024-08-05 00:00:00,183574219.35483873,total,eurostat
367826,GR,2024-08-06 00:00:00,183574219.35483873,total,eurostat
367827,GR,2024-08-07 00:00:00,183574219.35483873,total,eurostat
367828,GR,2024-08-08 00:00:00,183574219.35483873,total,eurostat
367829,GR,2024-08-09 00:00:00,183574219.35483873,total,eurostat
367830,GR,2024-08-10 00:00:00,183574219.35483873,total,eurostat
367831,GR,2024-08-11 00:00:00,183574219.35483873,total,eurostat
367832,GR,2024-08-12 00:00:00,183574219.35483873,total,eurostat
367833,GR,2024-08-13 00:00:00,183574219.35483873,total,eurostat
367834,GR,2024-08-14 00:00:00,183574219.35483873,total,eurostat
367835,GR,2024-08-15 00:00:00,183574219.35483873,total,eurostat
367836,GR,2024-08-16 00:00:00,183574219.35483873,total,eurostat
367837,GR,2024-08-17 00:00:00,183574219.35483873,total,eurostat
367838,GR,2024-08-18 00:00:00,183574219.35483873,total,eurostat
